support_size,n,seed_count,rho_active,cross_scale,rho_cross,theta_raw,theta_bin,safe_raw,safe_bin,delta_theta,delta_safe
25,5000,3,0.525,0.6,0.4425381339500586,0.8167464838761768,0.7638763380086959,1.0,1.0,-0.052870145867480844,0.0
25,5000,3,0.525,0.65,0.47941631177923016,0.8832538217847551,0.8304526083586868,1.0,1.0,-0.05280121342606825,0.0
25,5000,3,0.525,0.7,0.5162944896084016,0.9501852424044914,0.9054866709341799,1.0,1.0,-0.04469857147031153,0.0
25,5000,3,0.525,0.75,0.5531726674375732,1.023891514444829,1.0053048505139872,0.0,0.0,-0.01858666393084185,0.0
25,5000,3,0.525,0.8,0.5900508452667448,1.0807913345489573,1.0593585515409056,0.0,0.0,-0.021432783008051626,0.0
25,5000,3,0.525,0.85,0.6269290230959164,1.1540130830850797,1.1490097900295912,0.0,0.0,-0.005003293055488411,0.0
25,5000,3,0.525,0.9,0.6638072009250879,1.2151097428974593,1.2237195016693843,0.0,0.0,0.008609758771924936,0.0
25,5000,3,0.525,0.95,0.7006853787542594,1.283401244705108,1.3030790485833346,0.0,0.0,0.019677803878226596,0.0
25,5000,3,0.55,0.0,0.0,0.0036522575132373765,0.009116347497377384,1.0,1.0,0.005464089984140007,0.0
25,5000,3,0.55,0.05,0.037682887362833546,0.06994964158490946,0.05110823838194628,1.0,1.0,-0.01884140320296318,0.0
25,5000,3,0.55,0.1,0.07536577472566709,0.136192622886362,0.1210732971343691,1.0,1.0,-0.015119325751992901,0.0
25,5000,3,0.55,0.15,0.11304866208850063,0.203527112674313,0.1861885828107939,1.0,1.0,-0.01733852986351911,0.0
25,5000,3,0.55,0.2,0.15073154945133418,0.27040723627417673,0.24633600218564747,1.0,1.0,-0.024071234088529264,0.0
25,5000,3,0.55,0.25,0.18841443681416772,0.33640400376345186,0.31153602231110034,1.0,1.0,-0.02486798145235153,0.0
25,5000,3,0.55,0.3,0.22609732417700126,0.4033231224060127,0.3703079917117628,1.0,1.0,-0.03301513069424988,0.0
25,5000,3,0.55,0.35,0.2637802115398348,0.4696528608997053,0.4334179681549115,1.0,1.0,-0.0362348927447938,0.0
25,5000,3,0.55,0.4,0.30146309890266837,0.535404449840767,0.4911282788582054,1.0,1.0,-0.044276170982561536,0.0
25,5000,3,0.55,0.45,0.3391459862655019,0.601748629675872,0.5528272156770851,1.0,1.0,-0.0489214139987868,0.0
25,5000,3,0.55,0.5,0.37682887362833545,0.6675301874774209,0.6231430003070457,1.0,1.0,-0.04438718717037515,0.0
25,5000,3,0.55,0.55,0.41451176099116904,0.7338764963451435,0.6802217230385299,1.0,1.0,-0.05365477330661361,0.0
25,5000,3,0.55,0.6,0.4521946483540025,0.7992306880278823,0.7472611767183605,1.0,1.0,-0.051969511309521876,0.0
25,5000,3,0.55,0.65,0.4898775357168361,0.8647186528350113,0.8107499818069112,1.0,1.0,-0.0539686710281001,0.0
25,5000,3,0.55,0.7,0.5275604230796695,0.929890663814643,0.8834796889156671,1.0,1.0,-0.04641097489897594,0.0
25,5000,3,0.55,0.75,0.5652433104425032,1.001951829037238,0.9828703715860255,0.0,1.0,-0.01908145745121248,1.0
25,5000,3,0.55,0.8,0.6029261978053367,1.0580653915020999,1.0367714448282308,0.0,0.0,-0.02129394667386908,0.0
25,5000,3,0.55,0.85,0.6406090851681703,1.1294286116802252,1.1236124020805505,0.0,0.0,-0.005816209599674771,0.0
25,5000,3,0.55,0.9,0.6782919725310038,1.1931132251572327,1.2026964628189571,0.0,0.0,0.00958323766172442,0.0
25,5000,3,0.55,0.95,0.7159748598938374,1.2561114457201974,1.2767603060622286,0.0,0.0,0.020648860342031172,0.0
25,5000,3,0.575,0.0,0.0,0.0038441868084879336,0.009908662442200691,1.0,1.0,0.006064475633712757,0.0
25,5000,3,0.575,0.05,0.03847076812334269,0.06878774995902003,0.05266325573124334,1.0,1.0,-0.016124494227776683,0.0
25,5000,3,0.575,0.1,0.07694153624668539,0.13389253174446128,0.1152140573839114,1.0,1.0,-0.018678474360549882,0.0
25,5000,3,0.575,0.15,0.11541230437002807,0.19902391502005123,0.1817192494144337,1.0,1.0,-0.017304665605617525,0.0
25,5000,3,0.575,0.2,0.15388307249337077,0.2650077360348091,0.23825950753105848,1.0,1.0,-0.02674822850375061,0.0
25,5000,3,0.575,0.25,0.19235384061671346,0.32978538614103925,0.30464892295996404,1.0,1.0,-0.025136463181075208,0.0
25,5000,3,0.575,0.3,0.23082460874005614,0.3951115953480513,0.3631204026657615,1.0,1.0,-0.03199119268228978,0.0
25,5000,3,0.575,0.35,0.2692953768633988,0.45990232423149785,0.4227154819184677,1.0,1.0,-0.037186842313030155,0.0
25,5000,3,0.575,0.4,0.30776614498674154,0.5248539331644505,0.4795007678865664,1.0,1.0,-0.04535316527788408,0.0
25,5000,3,0.575,0.45,0.34623691311008425,0.5898367907686066,0.5377669611307699,1.0,1.0,-0.052069829637836684,0.0
25,5000,3,0.575,0.5,0.3847076812334269,0.654375856286957,0.6050416381995859,1.0,1.0,-0.04933421808737115,0.0
25,5000,3,0.575,0.55,0.4231784493567696,0.7190306274268933,0.6659798872742749,1.0,1.0,-0.05305074015261835,0.0
25,5000,3,0.575,0.6,0.4616492174801123,0.7830490858873048,0.7259669570532044,1.0,1.0,-0.057082128834100465,0.0
25,5000,3,0.575,0.65,0.500119985603455,0.847260592322331,0.7938728968190404,1.0,1.0,-0.05338769550329059,0.0
25,5000,3,0.575,0.7,0.5385907537267977,0.9113885555544439,0.8656012656755686,1.0,1.0,-0.04578728987887526,0.0
25,5000,3,0.575,0.75,0.5770615218501404,0.9820580995807392,0.961220183117741,1.0,1.0,-0.02083791646299815,0.0
25,5000,3,0.575,0.8,0.6155322899734831,1.0369995383016632,1.0175848016767233,0.0,0.0,-0.019414736624939977,0.0
25,5000,3,0.575,0.85,0.6540030580968257,1.1010230617103194,1.09024155798929,0.0,0.0,-0.010781503721029484,0.0
25,5000,3,0.575,0.9,0.6924738262201685,1.1654723604020985,1.177158681147467,0.0,0.0,0.011686320745368572,0.0
25,5000,3,0.575,0.95,0.7309445943435111,1.2310001871683292,1.254654476249403,0.0,0.0,0.02365428908107381,0.0
25,5000,3,0.6,0.0,0.0,0.003149030676983227,0.008666758614957637,1.0,1.0,0.00551772793797441,0.0
25,5000,3,0.6,0.05,0.039242833740697175,0.06723754416062938,0.05264867190669614,1.0,1.0,-0.014588872253933238,0.0
25,5000,3,0.6,0.1,0.07848566748139435,0.1314504067605788,0.11222324281566474,1.0,1.0,-0.01922716394491404,0.0
25,5000,3,0.6,0.15,0.1177285012220915,0.19535568960362934,0.17803406120783696,1.0,1.0,-0.017321628395792377,0.0
25,5000,3,0.6,0.2,0.1569713349627887,0.2594436356945007,0.23012550794546568,1.0,1.0,-0.029318127749035,0.0
25,5000,3,0.6,0.25,0.19621416870348585,0.3236252483273087,0.2947799732290541,1.0,1.0,-0.02884527509825463,0.0
25,5000,3,0.6,0.3,0.235457002444183,0.3872456310635994,0.3510787476907698,1.0,1.0,-0.036166883372829584,0.0
25,5000,3,0.6,0.35,0.27469983618488014,0.450799719577609,0.4136837820758441,1.0,1.0,-0.037115937501764895,0.0
25,5000,3,0.6,0.4,0.3139426699255774,0.5146656829077689,0.4707327970715231,1.0,1.0,-0.04393288583624583,0.0
25,5000,3,0.6,0.45,0.35318550366627455,0.5781676220211253,0.5276203204014633,1.0,1.0,-0.05054730161966192,0.0
25,5000,3,0.6,0.5,0.3924283374069717,0.641437854756261,0.5905767713560549,1.0,1.0,-0.05086108340020612,0.0
25,5000,3,0.6,0.55,0.4316711711476689,0.7051150809180702,0.6512532037181621,1.0,1.0,-0.05386187719990809,0.0
25,5000,3,0.6,0.6,0.470914004888366,0.7677909449276793,0.7130183539393182,1.0,1.0,-0.05477259098836107,0.0
25,5000,3,0.6,0.65,0.5101568386290632,0.8308664577512186,0.776633908821622,1.0,1.0,-0.05423254892959661,0.0
25,5000,3,0.6,0.7,0.5493996723697603,0.8942574451487418,0.8473502704659284,1.0,1.0,-0.04690717468281347,0.0
25,5000,3,0.6,0.75,0.5886425061104575,0.9564054626579613,0.9214299016628821,1.0,1.0,-0.03497556099507926,0.0
25,5000,3,0.6,0.8,0.6278853398511548,1.0168368875152136,0.9938082881376618,0.0,0.6666666666666666,-0.02302859937755186,0.6666666666666666
25,5000,3,0.6,0.85,0.6671281735918518,1.0853028099506867,1.0797750695449198,0.0,0.0,-0.005527740405766979,0.0
25,5000,3,0.6,0.9,0.7063710073325491,1.1431994042243823,1.156901186740236,0.0,0.0,0.013701782515853633,0.0
25,5000,3,0.6,0.95,0.7456138410732461,1.2069740925519463,1.2309224402671075,0.0,0.0,0.02394834771516119,0.0
