rho_active,cross_scale,rho_cross,seed,theta_raw,theta_bin,safe_raw,safe_bin
0.35,0.65,0.4653291845564815,2203,0.9168094141170047,0.7402852880294348,1.0,1.0
0.35,0.7,0.5011237372146723,2201,0.9735744916190349,0.8019514457631018,1.0,1.0
0.35,0.7,0.5011237372146723,2202,0.9815365447912154,0.7685823150340613,1.0,1.0
0.35,0.7,0.5011237372146723,2203,0.9858260950700134,0.817865061399029,1.0,1.0
0.35,0.75,0.5369182898728633,2201,1.0437063677527512,0.8463379321150425,0.0,1.0
0.35,0.75,0.5369182898728633,2202,1.0496877877278323,0.8368916529678865,0.0,1.0
0.35,0.75,0.5369182898728633,2203,1.0549179665129174,0.8790966339602473,0.0,1.0
0.35,0.8,0.5727128425310541,2201,1.1138113941217855,0.9018140177242808,0.0,1.0
0.35,0.8,0.5727128425310541,2202,1.1176594917727196,0.9200696206950751,0.0,1.0
0.35,0.8,0.5727128425310541,2203,1.1244406213968277,0.9222055741332656,0.0,1.0
0.35,0.85,0.608507395189245,2201,1.1839074934814366,0.9733376869026298,0.0,1.0
0.35,0.85,0.608507395189245,2202,1.1854407632874184,0.974672241074221,0.0,1.0
0.35,0.85,0.608507395189245,2203,1.193396050113914,0.9828046649313966,0.0,1.0
0.35,0.9,0.6443019478474359,2201,1.2538817546945695,1.0471215220834726,0.0,0.0
0.35,0.9,0.6443019478474359,2202,1.253007904580802,1.0472394705265349,0.0,0.0
0.35,0.9,0.6443019478474359,2203,1.2624444763250433,1.053892538983362,0.0,0.0
0.35,0.95,0.6800965005056268,2201,1.3239019390938276,1.1124338840650831,0.0,0.0
0.35,0.95,0.6800965005056268,2202,1.3203917173999051,1.139121362615232,0.0,0.0
0.35,0.95,0.6800965005056268,2203,1.3315222272795542,1.1269089596749335,0.0,0.0
0.4,0.2,0.14832396974191328,2201,0.2732057353710775,0.2195862724415606,1.0,1.0
0.4,0.2,0.14832396974191328,2202,0.2753291586798394,0.20988172330202115,1.0,1.0
0.4,0.2,0.14832396974191328,2203,0.2508022618642233,0.22499398196615952,1.0,1.0
0.4,0.25,0.18540496217739158,2201,0.3395583749857951,0.2728131187916333,1.0,1.0
0.4,0.25,0.18540496217739158,2202,0.34380635767792456,0.28054165218889,1.0,1.0
0.4,0.25,0.18540496217739158,2203,0.3157391214789679,0.257801374850182,1.0,1.0
0.4,0.3,0.22248595461286988,2201,0.4059457063131019,0.32975372060457847,1.0,1.0
0.4,0.3,0.22248595461286988,2202,0.4118760966318321,0.3252185486135467,1.0,1.0
0.4,0.3,0.22248595461286988,2203,0.3811472140992826,0.3067507602424987,1.0,1.0
0.4,0.35,0.2595669470483482,2201,0.472414775611119,0.3831747714405049,1.0,1.0
0.4,0.35,0.2595669470483482,2202,0.47954134281295446,0.37210417741364743,1.0,1.0
0.4,0.35,0.2595669470483482,2203,0.4478242937760296,0.3816660762064532,1.0,1.0
0.4,0.4,0.29664793948382656,2201,0.5390397881060818,0.44199615119207636,1.0,1.0
0.4,0.4,0.29664793948382656,2202,0.5470046417421701,0.4342200244186001,1.0,1.0
0.4,0.4,0.29664793948382656,2203,0.5145800320066338,0.42280808897832245,1.0,1.0
0.4,0.45,0.33372893191930486,2201,0.6057289118426261,0.4898724931451529,1.0,1.0
0.4,0.45,0.33372893191930486,2202,0.6140840866494978,0.48046866660534737,1.0,1.0
0.4,0.45,0.33372893191930486,2203,0.581892983588506,0.49842425045124333,1.0,1.0
0.4,0.5,0.37080992435478316,2201,0.6725758205161099,0.5598584860983795,1.0,1.0
0.4,0.5,0.37080992435478316,2202,0.6810465055451326,0.5376432004661913,1.0,1.0
0.4,0.5,0.37080992435478316,2203,0.6491550708657383,0.5200562485422707,1.0,1.0
0.4,0.55,0.4078909167902615,2201,0.7364863959927389,0.6142760383998292,1.0,1.0
0.4,0.55,0.4078909167902615,2202,0.7486886837314776,0.5890575913482464,1.0,1.0
0.4,0.55,0.4078909167902615,2203,0.7511232677994163,0.6060138045624648,1.0,1.0
0.4,0.6,0.44497190922573976,2201,0.8042843765495028,0.6539246654709775,1.0,1.0
0.4,0.6,0.44497190922573976,2202,0.8152646806327486,0.6496959156620152,1.0,1.0
0.4,0.6,0.44497190922573976,2203,0.8181277683440691,0.6748310646513358,1.0,1.0
0.4,0.65,0.4820529016612181,2201,0.8721639828390209,0.7348295056496918,1.0,1.0
0.4,0.65,0.4820529016612181,2202,0.8816619472689942,0.7058311977762151,1.0,1.0
0.4,0.65,0.4820529016612181,2203,0.88479338651692,0.7199972555711875,1.0,1.0
0.4,0.7,0.5191338940966964,2201,0.939894036301551,0.7865336046976612,1.0,1.0
0.4,0.7,0.5191338940966964,2202,0.9477736718768888,0.7708704933189743,1.0,1.0
0.4,0.7,0.5191338940966964,2203,0.9518852547500771,0.7888129857857579,1.0,1.0
0.4,0.75,0.5562148865321748,2201,1.0076611683065662,0.8396747738772856,0.0,1.0
0.4,0.75,0.5562148865321748,2202,1.0136783960948321,0.8344489152905683,0.0,1.0
0.4,0.75,0.5562148865321748,2203,1.018344630990783,0.8498505298076565,0.0,1.0
0.4,0.8,0.5932958789676531,2201,1.075325980391471,0.8984332355413169,0.0,1.0
0.4,0.8,0.5932958789676531,2202,1.0793537058522156,0.896666412060441,0.0,1.0
0.4,0.8,0.5932958789676531,2203,1.0852446203853143,0.9173602115604584,0.0,1.0
0.4,0.85,0.6303768714031314,2201,1.1430078431990713,0.9573806001762326,0.0,1.0
0.4,0.85,0.6303768714031314,2202,1.1448232620835357,0.959510476340023,0.0,1.0
0.4,0.85,0.6303768714031314,2203,1.1518584009604718,0.9679540329775405,0.0,1.0
0.4,0.9,0.6674578638386097,2201,1.2106107442700325,1.0269751973575978,0.0,0.0
0.4,0.9,0.6674578638386097,2202,1.2101372602719564,1.02856011701132,0.0,0.0
0.4,0.9,0.6674578638386097,2203,1.2183644146299484,1.037353656260167,0.0,0.0
0.4,0.95,0.704538856274088,2201,1.278218672669572,1.1053380310203391,0.0,0.0
0.4,0.95,0.704538856274088,2202,1.2752531301057501,1.1142562318591245,0.0,0.0
0.4,0.95,0.704538856274088,2203,1.2849833371618893,1.1067270240349112,0.0,0.0
0.45,0.2,0.15329709716755893,2201,0.26468216497633,0.22486515161638704,1.0,1.0
0.45,0.2,0.15329709716755893,2202,0.2661429473400637,0.20911923663157292,1.0,1.0
0.45,0.2,0.15329709716755893,2203,0.24337482387658974,0.20874636212901782,1.0,1.0
0.45,0.25,0.19162137145944866,2201,0.3288337027996114,0.26725358273308003,1.0,1.0
0.45,0.25,0.19162137145944866,2202,0.33229007483717204,0.2720690981694197,1.0,1.0
0.45,0.25,0.19162137145944866,2203,0.30647237492208385,0.2655155966635902,1.0,1.0
0.45,0.3,0.22994564575133838,2201,0.3931231817106318,0.3126259770922206,1.0,1.0
0.45,0.3,0.22994564575133838,2202,0.39819606572005783,0.32991162968916077,1.0,1.0
0.45,0.3,0.22994564575133838,2203,0.3700939282662563,0.30599165100068754,1.0,1.0
0.45,0.35,0.2682699200432281,2201,0.4574775803401457,0.38513108235902105,1.0,1.0
0.45,0.35,0.2682699200432281,2202,0.46383905351304644,0.3734442304503822,1.0,1.0
0.45,0.35,0.2682699200432281,2203,0.43402524464915865,0.3525066343533415,1.0,1.0
0.45,0.4,0.30659419433511786,2201,0.5218875747950539,0.42496058243414037,1.0,1.0
0.45,0.4,0.30659419433511786,2202,0.5290852523871841,0.4169655399300274,1.0,1.0
0.45,0.4,0.30659419433511786,2203,0.49876188135216126,0.4254969715808831,1.0,1.0
0.45,0.45,0.3449184686270076,2201,0.5864300977153424,0.48205685226168643,1.0,1.0
0.45,0.45,0.3449184686270076,2202,0.594147203505994,0.4729288282610541,1.0,1.0
0.45,0.45,0.3449184686270076,2203,0.563697160250699,0.47867127250161745,1.0,1.0
0.45,0.5,0.3832427429188973,2201,0.6510712866697764,0.5498801019725965,1.0,1.0
0.45,0.5,0.3832427429188973,2202,0.6589711073179843,0.524481870321585,1.0,1.0
0.45,0.5,0.3832427429188973,2203,0.6289921348186288,0.529205138878774,1.0,1.0
0.45,0.55,0.4215670172107871,2201,0.7158021615110606,0.6100429459816769,1.0,1.0
0.45,0.55,0.4215670172107871,2202,0.7235639014223805,0.5781547517107284,1.0,1.0
0.45,0.55,0.4215670172107871,2203,0.6947076434602537,0.5678226616935353,1.0,1.0
0.45,0.6,0.45989129150267677,2201,0.7782257982031291,0.6581541676168949,1.0,1.0
0.45,0.6,0.45989129150267677,2202,0.7889306058054162,0.6324288593402073,1.0,1.0
0.45,0.6,0.45989129150267677,2203,0.7913508250890081,0.6583769845046863,1.0,1.0
0.45,0.65,0.49821556579456655,2201,0.8438764868558615,0.7137618801258244,1.0,1.0
0.45,0.65,0.49821556579456655,2202,0.8532388662100134,0.7022901794234597,1.0,1.0
0.45,0.65,0.49821556579456655,2203,0.8562203801152969,0.727237470936364,1.0,1.0
0.45,0.7,0.5365398400864562,2201,0.9095295288985743,0.7667027390826873,1.0,1.0
0.45,0.7,0.5365398400864562,2202,0.9173003761253027,0.7555541121978568,1.0,1.0
0.45,0.7,0.5365398400864562,2203,0.9207246522927038,0.776682773330642,1.0,1.0
0.45,0.75,0.574864114378346,2201,0.9750966830987056,0.8247992518296846,1.0,1.0
0.45,0.75,0.574864114378346,2202,0.9811659305816358,0.8015206131031255,1.0,1.0
0.45,0.75,0.574864114378346,2203,0.9850793606038681,0.8416101556586089,1.0,1.0
0.45,0.8,0.6131883886702357,2201,1.040626355929584,0.8758782272302388,0.0,1.0
0.45,0.8,0.6131883886702357,2202,1.0447970872771908,0.865044951012188,0.0,1.0
0.45,0.8,0.6131883886702357,2203,1.0496090837671885,0.8930481055326707,0.0,1.0
0.45,0.85,0.6515126629621254,2201,1.10614720026492,0.949225954265756,0.0,1.0
0.45,0.85,0.6515126629621254,2202,1.10823206487682,0.9405147398489537,0.0,1.0
0.45,0.85,0.6515126629621254,2203,1.1141487754148913,0.9590558510811855,0.0,1.0
0.45,0.9,0.6898369372540152,2201,1.1715862450826429,1.0211447430802623,0.0,0.0
0.45,0.9,0.6898369372540152,2202,1.17147464645487,1.0132564094950776,0.0,0.0
0.45,0.9,0.6898369372540152,2203,1.1785735477437385,1.029881778457555,0.0,0.0
0.45,0.95,0.7281612115459049,2201,1.2369878981745723,1.0832031226907104,0.0,0.0
0.45,0.95,0.7281612115459049,2202,1.2345087249306732,1.1080073625286384,0.0,0.0
0.45,0.95,0.7281612115459049,2203,1.24306877820518,1.0876833663335543,0.0,0.0
0.5,0.2,0.158113883008419,2201,0.25680011349662524,0.21433056791997784,1.0,1.0
0.5,0.2,0.158113883008419,2202,0.25773922608203714,0.20310024989985279,1.0,1.0
0.5,0.2,0.158113883008419,2203,0.2366816692996326,0.21130636154654125,1.0,1.0
0.5,0.25,0.19764235376052372,2201,0.3190918778795839,0.2649926717295781,1.0,1.0
0.5,0.25,0.19764235376052372,2202,0.3219380830115708,0.2648440643849991,1.0,1.0
0.5,0.25,0.19764235376052372,2203,0.29783747023690355,0.2546280735829679,1.0,1.0
0.5,0.3,0.23717082451262844,2201,0.38144293065154244,0.31407100206310573,1.0,1.0
0.5,0.3,0.23717082451262844,2202,0.38592022815857663,0.3172189898053355,1.0,1.0
0.5,0.3,0.23717082451262844,2203,0.359198954486442,0.30305328352713184,1.0,1.0
0.5,0.35,0.2766992952647332,2201,0.44387757101030934,0.36784008054227346,1.0,1.0
0.5,0.35,0.2766992952647332,2202,0.4495731602112225,0.36277199483455125,1.0,1.0
0.5,0.35,0.2766992952647332,2203,0.4214983576541711,0.32996000612245907,1.0,1.0
0.5,0.4,0.316227766016838,2201,0.5063100212844622,0.4179911025441133,1.0,1.0
0.5,0.4,0.316227766016838,2202,0.5129222775870472,0.4072985247980506,1.0,1.0
0.5,0.4,0.316227766016838,2203,0.484114158149195,0.41580942595452586,1.0,1.0
0.5,0.45,0.3557562367689427,2201,0.5688674127042841,0.46672076774706384,1.0,1.0
0.5,0.45,0.3557562367689427,2202,0.5760388518386536,0.45735869029305476,1.0,1.0
0.5,0.45,0.3557562367689427,2203,0.5472283737183462,0.4730386810846743,1.0,1.0
0.5,0.5,0.39528470752104744,2201,0.6315170063491676,0.5314757240352013,1.0,1.0
0.5,0.5,0.39528470752104744,2202,0.6389367573914352,0.508350765780903,1.0,1.0
0.5,0.5,0.39528470752104744,2203,0.6106573836745512,0.5199925199094144,1.0,1.0
0.5,0.55,0.43481317827315225,2201,0.6942505070875775,0.5961848371220458,1.0,1.0
0.5,0.55,0.43481317827315225,2202,0.7016278679419907,0.5764840709507164,1.0,1.0
0.5,0.55,0.43481317827315225,2203,0.674652993501802,0.566716233505877,1.0,1.0
0.5,0.6,0.4743416490252569,2201,0.7570676482707538,0.6337187329395463,1.0,1.0
0.5,0.6,0.4743416490252569,2202,0.7640803307396559,0.6267751507329287,1.0,1.0
0.5,0.6,0.4743416490252569,2203,0.7386920992821703,0.6202376888931644,1.0,1.0
0.5,0.65,0.5138701197773617,2201,0.8183089611705203,0.7025247514067969,1.0,1.0
0.5,0.65,0.5138701197773617,2202,0.827496366169026,0.6804368762463028,1.0,1.0
0.5,0.65,0.5138701197773617,2203,0.829614667907153,0.7084495885311389,1.0,1.0
0.5,0.7,0.5533985905294664,2201,0.8819260971006126,0.7556247182609152,1.0,1.0
0.5,0.7,0.5533985905294664,2202,0.889665126943963,0.7300999601007871,1.0,1.0
0.5,0.7,0.5533985905294664,2203,0.8923264673739952,0.758307598203518,1.0,1.0
0.5,0.75,0.5929270612815711,2201,0.9455178330290375,0.8076431892565823,1.0,1.0
0.5,0.75,0.5929270612815711,2202,0.9516107311027607,0.7892496857205942,1.0,1.0
0.5,0.75,0.5929270612815711,2203,0.9546407463470308,0.8383983011796114,1.0,1.0
0.5,0.8,0.632455532033676,2201,1.0090989668951762,0.8587015333743696,0.0,1.0
0.5,0.8,0.632455532033676,2202,1.0133908364314674,0.8681785873391196,0.0,1.0
0.5,0.8,0.632455532033676,2203,1.0175600073418325,0.8754446014787787,0.0,1.0
0.5,0.85,0.6719840027857806,2201,1.0726401135762584,0.9297144870564847,0.0,1.0
0.5,0.85,0.6719840027857806,2202,1.0749761587780102,0.9269441305895174,0.0,1.0
0.5,0.85,0.6719840027857806,2203,1.0799854198696037,0.9425903997013976,0.0,1.0
0.5,0.9,0.7115124735378854,2201,1.1360823167968102,0.99573224228364,0.0,1.0
0.5,0.9,0.7115124735378854,2202,1.1363171668427468,1.0067864111099318,0.0,0.0
0.5,0.9,0.7115124735378854,2203,1.1424994633252705,1.006034969280265,0.0,0.0
0.5,0.95,0.7510409442899901,2201,1.199513134449521,1.0760514875631246,0.0,0.0
0.5,0.95,0.7510409442899901,2202,1.1975189094238754,1.0822878464124317,0.0,0.0
0.5,0.95,0.7510409442899901,2203,1.2049054282586777,1.0773389239512277,0.0,0.0
0.55,0.2,0.16278820596099708,2201,0.23674725956791837,0.190913785304439,1.0,1.0
0.55,0.2,0.16278820596099708,2202,0.25210535467995027,0.20457219050635156,1.0,1.0
0.55,0.2,0.16278820596099708,2203,0.23706148651024656,0.18887464946446203,1.0,1.0
0.55,0.25,0.20348525745124635,2201,0.2981487866505476,0.23215421455445576,1.0,1.0
0.55,0.25,0.20348525745124635,2202,0.3143878064042816,0.25668854149597126,1.0,1.0
0.55,0.25,0.20348525745124635,2203,0.29564614012982604,0.2212625504875796,1.0,1.0
0.55,0.3,0.24418230894149562,2201,0.3596314941268409,0.2796519043041502,1.0,1.0
0.55,0.3,0.24418230894149562,2202,0.3763710249572154,0.3078113912922658,1.0,1.0
0.55,0.3,0.24418230894149562,2203,0.3550988812689643,0.26444039626270127,1.0,1.0
0.55,0.35,0.2848793604317449,2201,0.4212125885684409,0.3250372231709158,1.0,1.0
0.55,0.35,0.2848793604317449,2202,0.43800167852616945,0.36305424053640817,1.0,1.0
0.55,0.35,0.2848793604317449,2203,0.4150665406834182,0.32555542029810436,1.0,1.0
0.55,0.4,0.32557641192199416,2201,0.48286275657674216,0.3784839780435136,1.0,1.0
0.55,0.4,0.32557641192199416,2202,0.4995072242541164,0.42039055917840784,1.0,1.0
0.55,0.4,0.32557641192199416,2203,0.4755017767232451,0.3764414611410178,1.0,1.0
0.55,0.45,0.3662734634122434,2201,0.5446610266635385,0.40281238616877535,1.0,1.0
0.55,0.45,0.3662734634122434,2202,0.5608163552753129,0.4433614392150125,1.0,1.0
0.55,0.45,0.3662734634122434,2203,0.5356717292408619,0.42909606457930516,1.0,1.0
0.55,0.5,0.4069705149024927,2201,0.6064601504206653,0.4571085446400871,1.0,1.0
0.55,0.5,0.4069705149024927,2202,0.6217964428794567,0.5015270193122492,1.0,1.0
0.55,0.5,0.4069705149024927,2203,0.597195631917722,0.48373178076535284,1.0,1.0
0.55,0.55,0.447667566392742,2201,0.6682842229264774,0.5270484895692817,1.0,1.0
0.55,0.55,0.447667566392742,2202,0.6825415096143421,0.5613201240197407,1.0,1.0
0.55,0.55,0.447667566392742,2203,0.6587659819554095,0.5455780141948892,1.0,1.0
0.55,0.6,0.48836461788299124,2201,0.7302183870575234,0.5731061585401437,1.0,1.0
0.55,0.6,0.48836461788299124,2202,0.743234877194547,0.5954879504961037,1.0,1.0
0.55,0.6,0.48836461788299124,2203,0.7202653410415993,0.5915485344696665,1.0,1.0
0.55,0.65,0.5290616693732405,2201,0.7921421206821939,0.6279258671851572,1.0,1.0
0.55,0.65,0.5290616693732405,2202,0.8035910861027915,0.6595519514853858,1.0,1.0
0.55,0.65,0.5290616693732405,2203,0.782753390621587,0.6509286043696143,1.0,1.0
0.55,0.7,0.5697587208634898,2201,0.856720101498508,0.7405380954602873,1.0,1.0
0.55,0.7,0.5697587208634898,2202,0.8644173999910612,0.7247959733736951,1.0,1.0
0.55,0.7,0.5697587208634898,2203,0.8665334718454007,0.7418168209569955,1.0,1.0
0.55,0.75,0.610455772353739,2201,0.9185446725302439,0.7888860737110384,1.0,1.0
0.55,0.75,0.610455772353739,2202,0.9246808494702015,0.7716702133690874,1.0,1.0
0.55,0.75,0.610455772353739,2203,0.927405312466081,0.801661597617181,1.0,1.0
0.55,0.8,0.6511528238439883,2201,0.9802783391485735,0.8503011601386536,1.0,1.0
0.55,0.8,0.6511528238439883,2202,0.9847486027020451,0.8361776372848344,1.0,1.0
0.55,0.8,0.6511528238439883,2203,0.9879968267809738,0.8677429672542345,1.0,1.0
0.55,0.85,0.6918498753342376,2201,1.0419945452504735,0.9145354992767837,0.0,1.0
0.55,0.85,0.6918498753342376,2202,1.0446024133859677,0.8960076737785192,0.0,1.0
0.55,0.85,0.6918498753342376,2203,1.048702236842302,0.9243323278491955,0.0,1.0
0.55,0.9,0.7325469268244869,2201,1.1036621716800843,0.9834037513228395,0.0,1.0
0.55,0.9,0.7325469268244869,2202,1.1042590272484203,0.9776228860601173,0.0,1.0
0.55,0.9,0.7325469268244869,2203,1.109393303068273,0.9882594954215556,0.0,1.0
0.55,0.95,0.7732439783147361,2201,1.1652839146282332,1.050251945350424,0.0,0.0
0.55,0.95,0.7732439783147361,2202,1.1637118868744638,1.0716829516027486,0.0,0.0
0.55,0.95,0.7732439783147361,2203,1.1701199797578221,1.051792475678773,0.0,0.0
0.6,0.2,0.16733200530681513,2201,0.23042022141590418,0.18347343040477437,1.0,1.0
0.6,0.2,0.16733200530681513,2202,0.2451573112334173,0.19838626102957285,1.0,1.0
0.6,0.2,0.16733200530681513,2203,0.2311299984254549,0.17820761940736085,1.0,1.0
0.6,0.25,0.2091650066335189,2201,0.29011285860855607,0.23567509195896985,1.0,1.0
0.6,0.25,0.2091650066335189,2202,0.3057117622894401,0.24552499506198938,1.0,1.0
0.6,0.25,0.2091650066335189,2203,0.2883840923075626,0.22894951492489984,1.0,1.0
0.6,0.3,0.25099800796022265,2201,0.3499465740896195,0.27091519959336136,1.0,1.0
0.6,0.3,0.25099800796022265,2202,0.36601512299457456,0.2999430661557063,1.0,1.0
0.6,0.3,0.25099800796022265,2203,0.3461265580062,0.2694452121089765,1.0,1.0
0.6,0.35,0.2928310092869264,2201,0.40985586385413064,0.3299136866901314,1.0,1.0
0.6,0.35,0.2928310092869264,2202,0.4261422601744762,0.3497733824136344,1.0,1.0
0.6,0.35,0.2928310092869264,2203,0.4046628392411933,0.31764864738188064,1.0,1.0
0.6,0.4,0.33466401061363027,2201,0.46987806615313144,0.36892629111465425,1.0,1.0
0.6,0.4,0.33466401061363027,2202,0.48599361610865877,0.40661953109664467,1.0,1.0
0.6,0.4,0.33466401061363027,2203,0.4633161408050396,0.36401696192441524,1.0,1.0
0.6,0.45,0.376497011940334,2201,0.5299879037012223,0.3999301752719646,1.0,1.0
0.6,0.45,0.376497011940334,2202,0.5456789004299563,0.4376548999602044,1.0,1.0
0.6,0.45,0.376497011940334,2203,0.5216369769606128,0.4086741646695008,1.0,1.0
0.6,0.5,0.4183300132670378,2201,0.5900850259733406,0.46161040099053197,1.0,1.0
0.6,0.5,0.4183300132670378,2202,0.6050305536553384,0.49043686387705276,1.0,1.0
0.6,0.5,0.4183300132670378,2203,0.5818115993665758,0.4854807416723089,1.0,1.0
0.6,0.55,0.4601630145937416,2201,0.6503216657230081,0.5014916707759013,1.0,1.0
0.6,0.55,0.4601630145937416,2202,0.6642742204938403,0.545750718997366,1.0,1.0
0.6,0.55,0.4601630145937416,2203,0.6409465338745528,0.5290404765217279,1.0,1.0
0.6,0.6,0.5019960159204453,2201,0.7105488397828965,0.5622343816146554,1.0,1.0
0.6,0.6,0.5019960159204453,2202,0.7233175984238562,0.5915259058325633,1.0,1.0
0.6,0.6,0.5019960159204453,2203,0.7010772872949468,0.5775400823733868,1.0,1.0
0.6,0.65,0.5438290172471492,2201,0.7708125111846479,0.6213440191602912,1.0,1.0
0.6,0.65,0.5438290172471492,2202,0.7821218848083297,0.637524909485858,1.0,1.0
0.6,0.65,0.5438290172471492,2203,0.761711055502869,0.6413686831742057,1.0,1.0
0.6,0.7,0.5856620185738528,2201,0.8310768800028127,0.6864655462654713,1.0,1.0
0.6,0.7,0.5856620185738528,2202,0.8407839371218009,0.7107712869066956,1.0,1.0
0.6,0.7,0.5856620185738528,2203,0.8226874410425083,0.685016085824983,1.0,1.0
0.6,0.75,0.6274950199005567,2201,0.8937693851362318,0.7870637136817458,1.0,1.0
0.6,0.75,0.6274950199005567,2202,0.8999515327616228,0.7620898039576147,1.0,1.0
0.6,0.75,0.6274950199005567,2203,0.9019014162812148,0.7897549557854167,1.0,1.0
0.6,0.8,0.6693280212272605,2201,0.9538031920056838,0.8358907899400031,1.0,1.0
0.6,0.8,0.6693280212272605,2202,0.9584308968647766,0.8290108059971558,1.0,1.0
0.6,0.8,0.6693280212272605,2203,0.9611579894402231,0.8484005975146167,1.0,1.0
0.6,0.85,0.7111610225539642,2201,1.0139074060442739,0.8931897444919727,0.0,1.0
0.6,0.85,0.7111610225539642,2202,1.0167230729629035,0.8890382028571723,0.0,1.0
0.6,0.85,0.7111610225539642,2203,1.0200139200418237,0.9037069776579274,0.0,1.0
0.6,0.9,0.752994023880668,2201,1.0738966191340729,0.9557938926510032,0.0,1.0
0.6,0.9,0.752994023880668,2202,1.0747980060588194,0.9656595510870618,0.0,1.0
0.6,0.9,0.752994023880668,2203,1.0791240875001735,0.965701311015808,0.0,1.0
0.6,0.95,0.7948270252073717,2201,1.134660186913318,1.0501467356658687,0.0,0.0
0.6,0.95,0.7948270252073717,2202,1.1331620428405917,1.053747532332394,0.0,0.0
0.6,0.95,0.7948270252073717,2203,1.137361283561659,1.0560873726598399,0.0,0.0
0.65,0.2,0.1717556403731767,2201,0.2245690498909057,0.1816940021447471,1.0,1.0
0.65,0.2,0.1717556403731767,2202,0.23877406371400584,0.19159341100241462,1.0,1.0
0.65,0.2,0.1717556403731767,2203,0.2255675857512071,0.17265544720597198,1.0,1.0
0.65,0.25,0.21469455046647085,2201,0.28273438029428266,0.2266478110671651,1.0,1.0
0.65,0.25,0.21469455046647085,2202,0.29778152168783445,0.24010307442757345,1.0,1.0
0.65,0.25,0.21469455046647085,2203,0.2813619817615616,0.22253494413542493,1.0,1.0
0.65,0.3,0.257633460559765,2201,0.34105214847508014,0.26272062351677816,1.0,1.0
0.65,0.3,0.257633460559765,2202,0.35663347079023366,0.2847904730120094,1.0,1.0
0.65,0.3,0.257633460559765,2203,0.33757351781330347,0.2598035747494224,1.0,1.0
0.65,0.35,0.30057237065305914,2201,0.399407068224015,0.32052308286996833,1.0,1.0
0.65,0.35,0.30057237065305914,2202,0.4151821584606256,0.3426142213075642,1.0,1.0
0.65,0.35,0.30057237065305914,2203,0.39475230596968697,0.3037441918713737,1.0,1.0
0.65,0.4,0.3435112807463534,2201,0.4579123565670759,0.3498374566940914,1.0,1.0
0.65,0.4,0.3435112807463534,2202,0.47352893246751415,0.39046734530498395,1.0,1.0
0.65,0.4,0.3435112807463534,2203,0.45133103431087807,0.3572988743105546,1.0,1.0
0.65,0.45,0.38645019083964754,2201,0.5164279384071638,0.39980703765117553,1.0,1.0
0.65,0.45,0.38645019083964754,2202,0.5316739216476879,0.42818177951048186,1.0,1.0
0.65,0.45,0.38645019083964754,2203,0.5093084903018592,0.4036436174472813,1.0,1.0
0.65,0.5,0.4293891009329417,2201,0.5750470901248054,0.43989728021541913,1.0,1.0
0.65,0.5,0.4293891009329417,2202,0.5896665355127166,0.47011711760876573,1.0,1.0
0.65,0.5,0.4293891009329417,2203,0.5665922923319617,0.4561259696189056,1.0,1.0
0.65,0.55,0.4723280110262359,2201,0.6336702763980355,0.5041689591408026,1.0,1.0
0.65,0.55,0.4723280110262359,2202,0.6473324739520914,0.5347747368906013,1.0,1.0
0.65,0.55,0.4723280110262359,2203,0.6251517486353291,0.5203482095231848,1.0,1.0
0.65,0.6,0.51526692111953,2201,0.6923905686370009,0.5440409478793158,1.0,1.0
0.65,0.6,0.51526692111953,2202,0.7049422380669723,0.5693033733793451,1.0,1.0
0.65,0.6,0.51526692111953,2203,0.6836914147095448,0.5691285532810753,1.0,1.0
0.65,0.65,0.5582058312128242,2201,0.7510916610455844,0.6233255038231816,1.0,1.0
0.65,0.65,0.5582058312128242,2202,0.7622944787815015,0.6297521502859691,1.0,1.0
0.65,0.65,0.5582058312128242,2203,0.7428276474088722,0.6237115170286667,1.0,1.0
0.65,0.7,0.6011447413061183,2201,0.8098571632911379,0.6780232909606112,1.0,1.0
0.65,0.7,0.6011447413061183,2202,0.8195284323143345,0.6868543215276156,1.0,1.0
0.65,0.7,0.6011447413061183,2203,0.8021207265752381,0.6764235743673113,1.0,1.0
0.65,0.75,0.6440836513994126,2201,0.8686544960067197,0.7343540829759045,1.0,1.0
0.65,0.75,0.6440836513994126,2202,0.8766258363910244,0.7405198219086879,1.0,1.0
0.65,0.75,0.6440836513994126,2203,0.8612982710853955,0.7335200813615441,1.0,1.0
0.65,0.8,0.6870225614927068,2201,0.9294012618228039,0.8156870046600664,1.0,1.0
0.65,0.8,0.6870225614927068,2202,0.9341769226885248,0.7990492273688766,1.0,1.0
0.65,0.8,0.6870225614927068,2203,0.9360228894248822,0.8402816009458585,1.0,1.0
0.65,0.85,0.7299614715860009,2201,0.9879648662874997,0.8767065618295689,1.0,1.0
0.65,0.85,0.7299614715860009,2202,0.9910129972548916,0.8706738618790735,1.0,1.0
0.65,0.85,0.7299614715860009,2203,0.9935329835352145,0.8855908185831076,1.0,1.0
0.65,0.9,0.7729003816792951,2201,1.0464341960081016,0.9502494203311984,0.0,1.0
0.65,0.9,0.7729003816792951,2202,1.0476582569391708,0.9462987236007228,0.0,1.0
0.65,0.9,0.7729003816792951,2203,1.0510346840917433,0.9559378617810099,0.0,1.0
0.65,0.95,0.8158392917725892,2201,1.1048265726031472,1.0311236617577273,0.0,0.0
