support_size,n,seed_count,rho_active,cross_scale,rho_cross,seed,theta_raw,theta_bin,safe_raw,safe_bin
25,5000,3,0.1,0.4,0.1475127113166862,6202,1.0635565071204334,0.9144302793763226,0.0,1.0
25,5000,3,0.1,0.4,0.1475127113166862,6203,1.0515468211471202,0.9067567532102115,0.0,1.0
25,5000,3,0.1,0.45,0.16595180023127198,6201,1.2532860924851363,1.1267556185471235,0.0,0.0
25,5000,3,0.1,0.45,0.16595180023127198,6202,1.2586766439707273,1.1130893848059755,0.0,0.0
25,5000,3,0.1,0.45,0.16595180023127198,6203,1.257347260996707,1.0931623282503502,0.0,0.0
25,5000,3,0.1,0.5,0.18439088914585774,6201,1.3614206930571386,1.1764930117551031,0.0,0.0
25,5000,3,0.1,0.5,0.18439088914585774,6202,1.3376089123593446,1.1483442779759154,0.0,0.0
25,5000,3,0.1,0.5,0.18439088914585774,6203,1.32840208669105,1.155814293957233,0.0,0.0
25,5000,3,0.1,0.55,0.20282997806044353,6201,1.495399971593018,1.27542407594445,0.0,0.0
25,5000,3,0.1,0.55,0.20282997806044353,6202,1.475108527312646,1.2794113261136626,0.0,0.0
25,5000,3,0.1,0.55,0.20282997806044353,6203,1.4680107547317118,1.267959100068949,0.0,0.0
25,5000,3,0.1,0.6,0.2212690669750293,6201,1.6279486634427425,1.4330884242922386,0.0,0.0
25,5000,3,0.1,0.6,0.2212690669750293,6202,1.609146226376077,1.4384324659701337,0.0,0.0
25,5000,3,0.1,0.6,0.2212690669750293,6203,1.6060058729860485,1.3648043061084765,0.0,0.0
25,5000,3,0.1,0.65,0.23970815588961508,6201,1.7762372915745173,1.539336817824701,0.0,0.0
25,5000,3,0.1,0.65,0.23970815588961508,6202,1.7818221664813862,1.5859241794322532,0.0,0.0
25,5000,3,0.1,0.65,0.23970815588961508,6203,1.783840179018167,1.543425111717976,0.0,0.0
25,5000,3,0.1,0.7,0.2581472448042008,6201,1.9056395082863478,1.6266326511803477,0.0,0.0
25,5000,3,0.1,0.7,0.2581472448042008,6202,1.9132347343729237,1.6814890309414339,0.0,0.0
25,5000,3,0.1,0.7,0.2581472448042008,6203,1.9142686211766784,1.6901645491562713,0.0,0.0
25,5000,3,0.1,0.75,0.2765863337187866,6201,2.0223970270859892,1.7405002520158113,0.0,0.0
25,5000,3,0.1,0.75,0.2765863337187866,6202,2.013580687568659,1.7935648145820733,0.0,0.0
25,5000,3,0.1,0.75,0.2765863337187866,6203,2.017380096426619,1.7058961664844392,0.0,0.0
25,5000,3,0.1,0.8,0.2950254226333724,6201,2.161016068151602,1.8641000786913198,0.0,0.0
25,5000,3,0.1,0.8,0.2950254226333724,6202,2.1718103622981646,1.9192863055961118,0.0,0.0
25,5000,3,0.1,0.8,0.2950254226333724,6203,2.1765683567443794,1.89274372924468,0.0,0.0
25,5000,3,0.1,0.85,0.3134645115479582,6201,2.28752740283248,1.9852797155084727,0.0,0.0
25,5000,3,0.1,0.85,0.3134645115479582,6202,2.300217314116924,2.0078059087791207,0.0,0.0
25,5000,3,0.1,0.85,0.3134645115479582,6203,2.3067912157703594,1.9995763077362139,0.0,0.0
25,5000,3,0.1,0.9,0.33190360046254397,6201,2.407611287558384,2.0779752071441346,0.0,0.0
25,5000,3,0.1,0.9,0.33190360046254397,6202,2.413661753602091,2.133924755215163,0.0,0.0
25,5000,3,0.1,0.9,0.33190360046254397,6203,2.4260157499453845,2.134160640702314,0.0,0.0
25,5000,3,0.1,0.95,0.3503426893771297,6201,2.5391519832290355,2.2257765198293264,0.0,0.0
25,5000,3,0.1,0.95,0.3503426893771297,6202,2.556343375476131,2.2427890674916338,0.0,0.0
25,5000,3,0.1,0.95,0.3503426893771297,6203,2.568456369444884,2.2705626778947043,0.0,0.0
25,5000,3,0.125,0.0,0.0,6201,0.014089704012177752,0.008290498496006583,1.0,1.0
25,5000,3,0.125,0.0,0.0,6202,0.001285880766890124,0.013667927964565854,1.0,1.0
25,5000,3,0.125,0.0,0.0,6203,0.005701922979963803,0.019683150268569764,1.0,1.0
25,5000,3,0.125,0.05,0.020000000000000004,6201,0.14157325545420624,0.13332938933790123,1.0,1.0
25,5000,3,0.125,0.05,0.020000000000000004,6202,0.12658233691994736,0.12318935384854574,1.0,1.0
25,5000,3,0.125,0.05,0.020000000000000004,6203,0.1291503512497404,0.0917306989856101,1.0,1.0
25,5000,3,0.125,0.1,0.04000000000000001,6201,0.26741681244295656,0.23391523257904853,1.0,1.0
25,5000,3,0.125,0.1,0.04000000000000001,6202,0.25416551412836136,0.21081040303588794,1.0,1.0
25,5000,3,0.125,0.1,0.04000000000000001,6203,0.2521221488826345,0.19938616885694005,1.0,1.0
25,5000,3,0.125,0.15,0.06,6201,0.3923689241115149,0.40155465268109136,1.0,1.0
25,5000,3,0.125,0.15,0.06,6202,0.38047802679094544,0.3258424138702807,1.0,1.0
25,5000,3,0.125,0.15,0.06,6203,0.37717129998277343,0.30894996763877813,1.0,1.0
25,5000,3,0.125,0.2,0.08000000000000002,6201,0.5200791164029948,0.5208163397038553,1.0,1.0
25,5000,3,0.125,0.2,0.08000000000000002,6202,0.5061264707625763,0.48119647844068947,1.0,1.0
25,5000,3,0.125,0.2,0.08000000000000002,6203,0.49985410049482226,0.41475988915327405,1.0,1.0
25,5000,3,0.125,0.25,0.1,6201,0.6438261725014394,0.5966451412060678,1.0,1.0
25,5000,3,0.125,0.25,0.1,6202,0.6342737814978657,0.5554880270419325,1.0,1.0
25,5000,3,0.125,0.25,0.1,6203,0.6235328579231344,0.5136591935307246,1.0,1.0
25,5000,3,0.125,0.3,0.12,6201,0.769406725240212,0.6931155500012334,1.0,1.0
25,5000,3,0.125,0.3,0.12,6202,0.759280451621916,0.6929216597172128,1.0,1.0
25,5000,3,0.125,0.3,0.12,6203,0.7478924652712948,0.6152858989451909,1.0,1.0
25,5000,3,0.125,0.35,0.13999999999999999,6201,0.8774623897493076,0.8406859634945161,1.0,1.0
25,5000,3,0.125,0.35,0.13999999999999999,6202,0.8533134904372219,0.7549724752633448,1.0,1.0
25,5000,3,0.125,0.35,0.13999999999999999,6203,0.8413712078973066,0.700343572034818,1.0,1.0
25,5000,3,0.125,0.4,0.16000000000000003,6201,1.0048122589829926,0.9279662432164034,0.0,1.0
25,5000,3,0.125,0.4,0.16000000000000003,6202,0.9800747354687099,0.8663140009723866,1.0,1.0
25,5000,3,0.125,0.4,0.16000000000000003,6203,0.9697698250632582,0.8408502200007345,1.0,1.0
25,5000,3,0.125,0.45,0.18000000000000002,6201,1.1293203426869054,1.0513391835373098,0.0,0.0
25,5000,3,0.125,0.45,0.18000000000000002,6202,1.1061887098565388,0.9466673433405459,0.0,1.0
25,5000,3,0.125,0.45,0.18000000000000002,6203,1.0984733850658803,0.9735930116999376,0.0,1.0
25,5000,3,0.125,0.5,0.2,6201,1.2546663252605454,1.149704598627422,0.0,0.0
25,5000,3,0.125,0.5,0.2,6202,1.2326583142561796,1.0623615959449764,0.0,0.0
25,5000,3,0.125,0.5,0.2,6203,1.2253358271777604,1.0792309179993653,0.0,0.0
25,5000,3,0.125,0.55,0.22000000000000003,6201,1.3770124507174855,1.2476744594093236,0.0,0.0
25,5000,3,0.125,0.55,0.22000000000000003,6202,1.3593764965642552,1.2027689925010079,0.0,0.0
25,5000,3,0.125,0.55,0.22000000000000003,6203,1.3520003409380452,1.2127014302609278,0.0,0.0
25,5000,3,0.125,0.6,0.24,6201,1.5000408007554031,1.3152617415540555,0.0,0.0
25,5000,3,0.125,0.6,0.24,6202,1.4832320672557402,1.3635775140749926,0.0,0.0
25,5000,3,0.125,0.6,0.24,6203,1.4789557169460787,1.311448434091263,0.0,0.0
25,5000,3,0.125,0.65,0.26,6201,1.6217915812840586,1.4380905623387685,0.0,0.0
25,5000,3,0.125,0.65,0.26,6202,1.6075352358725397,1.4303593151319596,0.0,0.0
25,5000,3,0.125,0.65,0.26,6203,1.6061617619494029,1.3715082584949534,0.0,0.0
25,5000,3,0.125,0.7,0.27999999999999997,6201,1.7436909931382198,1.5449302334917185,0.0,0.0
25,5000,3,0.125,0.7,0.27999999999999997,6202,1.731749687039778,1.5861009775652382,0.0,0.0
25,5000,3,0.125,0.7,0.27999999999999997,6203,1.733054122112161,1.503524020484034,0.0,0.0
25,5000,3,0.125,0.75,0.30000000000000004,6201,1.8641538579040615,1.6620518605751293,0.0,0.0
25,5000,3,0.125,0.75,0.30000000000000004,6202,1.855015678760246,1.6954703293133484,0.0,0.0
25,5000,3,0.125,0.75,0.30000000000000004,6203,1.8595611996696753,1.628903523243506,0.0,0.0
25,5000,3,0.125,0.8,0.32000000000000006,6201,1.983662876658959,1.7639811500750262,0.0,0.0
25,5000,3,0.125,0.8,0.32000000000000006,6202,1.9807916545285393,1.7855963202296927,0.0,0.0
25,5000,3,0.125,0.8,0.32000000000000006,6203,1.985557748337929,1.763499340625738,0.0,0.0
25,5000,3,0.125,0.85,0.34,6201,2.11000926392544,1.8215494404435382,0.0,0.0
25,5000,3,0.125,0.85,0.34,6202,2.1212545339395623,1.9260205975519609,0.0,0.0
25,5000,3,0.125,0.85,0.34,6203,2.12693459662065,1.887779198201692,0.0,0.0
25,5000,3,0.125,0.9,0.36000000000000004,6201,2.225908058555895,1.9803157224133905,0.0,0.0
25,5000,3,0.125,0.9,0.36000000000000004,6202,2.239097945188878,2.0379710123167394,0.0,0.0
25,5000,3,0.125,0.9,0.36000000000000004,6203,2.2473446886571895,1.9958357688737522,0.0,0.0
25,5000,3,0.125,0.95,0.38,6201,2.341684902358167,2.0713416883117075,0.0,0.0
25,5000,3,0.125,0.95,0.38,6202,2.3568498881929827,2.1074780278272316,0.0,0.0
25,5000,3,0.125,0.95,0.38,6203,2.36797312969151,2.126427634538766,0.0,0.0
25,5000,3,0.15,0.0,0.0,6201,0.014386356449001866,0.008535987631478649,1.0,1.0
25,5000,3,0.15,0.0,0.0,6202,0.001768818266273335,0.02056672028774751,1.0,1.0
25,5000,3,0.15,0.0,0.0,6203,0.005212611341996708,0.03125263635884344,1.0,1.0
25,5000,3,0.15,0.05,0.021447610589527218,6201,0.13150547638494545,0.10164867601644048,1.0,1.0
25,5000,3,0.15,0.05,0.021447610589527218,6202,0.11734902455707646,0.10496624049783262,1.0,1.0
25,5000,3,0.15,0.05,0.021447610589527218,6203,0.11960154544219853,0.08531266067318105,1.0,1.0
25,5000,3,0.15,0.1,0.042895221179054435,6201,0.24988075041820462,0.23003736361361343,1.0,1.0
25,5000,3,0.15,0.1,0.042895221179054435,6202,0.23514432039273467,0.1935753619298769,1.0,1.0
25,5000,3,0.15,0.1,0.042895221179054435,6203,0.23560654660987962,0.17973723671862768,1.0,1.0
25,5000,3,0.15,0.15,0.06434283176858165,6201,0.3669107646042515,0.3444626946048849,1.0,1.0
25,5000,3,0.15,0.15,0.06434283176858165,6202,0.35392947178463224,0.332088205993195,1.0,1.0
25,5000,3,0.15,0.15,0.06434283176858165,6203,0.3520366999403941,0.27622540799168527,1.0,1.0
25,5000,3,0.15,0.2,0.08579044235810887,6201,0.4838095565706286,0.46542156894978626,1.0,1.0
25,5000,3,0.15,0.2,0.08579044235810887,6202,0.4719706765843781,0.4525099618020699,1.0,1.0
25,5000,3,0.15,0.2,0.08579044235810887,6203,0.4668500058539381,0.3876240786467915,1.0,1.0
25,5000,3,0.15,0.25,0.10723805294763608,6201,0.5997067766233091,0.5630902820527108,1.0,1.0
25,5000,3,0.15,0.25,0.10723805294763608,6202,0.5891340620429635,0.5360285440320214,1.0,1.0
25,5000,3,0.15,0.25,0.10723805294763608,6203,0.5823292091316151,0.47141308978681984,1.0,1.0
25,5000,3,0.15,0.3,0.1286856635371633,6201,0.7165591274403323,0.6813767522212953,1.0,1.0
25,5000,3,0.15,0.3,0.1286856635371633,6202,0.7077073731713215,0.656671197105041,1.0,1.0
25,5000,3,0.15,0.3,0.1286856635371633,6203,0.6978147941895003,0.572681282166219,1.0,1.0
25,5000,3,0.15,0.35,0.1501332741266905,6201,0.8447779820059049,0.8329777656183297,1.0,1.0
25,5000,3,0.15,0.35,0.1501332741266905,6202,0.8524612074166975,0.768124869671405,1.0,1.0
25,5000,3,0.15,0.35,0.1501332741266905,6203,0.8546784939391225,0.7809627079123828,1.0,1.0
25,5000,3,0.15,0.4,0.17158088471621774,6201,0.959923627865829,0.8935597046001794,1.0,1.0
25,5000,3,0.15,0.4,0.17158088471621774,6202,0.9662712541734033,0.8759481388032007,1.0,1.0
25,5000,3,0.15,0.4,0.17158088471621774,6203,0.9681147540349937,0.8589655278420381,1.0,1.0
25,5000,3,0.15,0.45,0.19302849530574495,6201,1.0765053209429971,1.029932991594102,0.0,0.0
25,5000,3,0.15,0.45,0.19302849530574495,6202,1.080518035435046,0.9724150951059525,0.0,1.0
25,5000,3,0.15,0.45,0.19302849530574495,6203,1.0819449493193056,1.0063417544866808,0.0,0.0
25,5000,3,0.15,0.5,0.21447610589527216,6201,1.1890399390969537,1.111660782862598,0.0,0.0
25,5000,3,0.15,0.5,0.21447610589527216,6202,1.1953069752708851,1.0956246847262017,0.0,0.0
25,5000,3,0.15,0.5,0.21447610589527216,6203,1.1943833526212528,1.0812320701091087,0.0,0.0
25,5000,3,0.15,0.55,0.2359237164847994,6201,1.3026807276396621,1.2041781254193284,0.0,0.0
25,5000,3,0.15,0.55,0.2359237164847994,6202,1.307598170969664,1.1802401039360972,0.0,0.0
25,5000,3,0.15,0.55,0.2359237164847994,6203,1.3081510597721802,1.197488524279,0.0,0.0
25,5000,3,0.15,0.6,0.2573713270743266,6201,1.4158083893076734,1.2760309803704322,0.0,0.0
25,5000,3,0.15,0.6,0.2573713270743266,6202,1.4194733567856188,1.2746555555549366,0.0,0.0
25,5000,3,0.15,0.6,0.2573713270743266,6203,1.4210504010305018,1.2818454196872735,0.0,0.0
25,5000,3,0.15,0.65,0.2788189376638538,6201,1.5276634041814374,1.3784491297664876,0.0,0.0
25,5000,3,0.15,0.65,0.2788189376638538,6202,1.5318319002712517,1.3827736604484278,0.0,0.0
25,5000,3,0.15,0.65,0.2788189376638538,6203,1.5327533225170584,1.378168240852129,0.0,0.0
25,5000,3,0.15,0.7,0.300266548253381,6201,1.6375315720986063,1.4845107591407283,0.0,0.0
25,5000,3,0.15,0.7,0.300266548253381,6202,1.6455271848232114,1.5128848016256344,0.0,0.0
25,5000,3,0.15,0.7,0.300266548253381,6203,1.6467532417351343,1.5102441643137112,0.0,0.0
25,5000,3,0.15,0.75,0.3217141588429082,6201,1.7492302975302993,1.5632520125334355,0.0,0.0
25,5000,3,0.15,0.75,0.3217141588429082,6202,1.7556616615403866,1.636528326027471,0.0,0.0
25,5000,3,0.15,0.75,0.3217141588429082,6203,1.7579294827574024,1.5812735065759083,0.0,0.0
25,5000,3,0.15,0.8,0.3431617694324355,6201,1.8592010005452368,1.6504818974849873,0.0,0.0
25,5000,3,0.15,0.8,0.3431617694324355,6202,1.8681608502696943,1.713537163528228,0.0,0.0
25,5000,3,0.15,0.8,0.3431617694324355,6203,1.8708868554275981,1.6855400786580725,0.0,0.0
25,5000,3,0.15,0.85,0.3646093800219627,6201,1.9676770343372458,1.7690233788427312,0.0,0.0
25,5000,3,0.15,0.85,0.3646093800219627,6202,1.9776154738193599,1.8276293797513954,0.0,0.0
25,5000,3,0.15,0.85,0.3646093800219627,6203,1.9835816298129991,1.7957125003959025,0.0,0.0
25,5000,3,0.15,0.9,0.3860569906114899,6201,2.076621156110249,1.851532393445622,0.0,0.0
25,5000,3,0.15,0.9,0.3860569906114899,6202,2.0883106043214634,1.9172795969011263,0.0,0.0
25,5000,3,0.15,0.9,0.3860569906114899,6203,2.095415681574385,1.9022047818469363,0.0,0.0
25,5000,3,0.15,0.95,0.4075046012010171,6201,2.1816714925875784,1.994319582411538,0.0,0.0
25,5000,3,0.15,0.95,0.4075046012010171,6202,2.1907947225062934,2.0386525968219575,0.0,0.0
25,5000,3,0.15,0.95,0.4075046012010171,6203,2.20326591101505,2.016452136371425,0.0,0.0
25,5000,3,0.175,0.0,0.0,6201,0.012245584411619083,0.008872270882932506,1.0,1.0
25,5000,3,0.175,0.0,0.0,6202,0.00149567435820179,0.002697510962572869,1.0,1.0
25,5000,3,0.175,0.0,0.0,6203,0.004155482588078477,0.03342764219494143,1.0,1.0
25,5000,3,0.175,0.05,0.02280350850198276,6201,0.12379358412170932,0.10001702328589898,1.0,1.0
25,5000,3,0.175,0.05,0.02280350850198276,6202,0.11068811612265075,0.11792277387592495,1.0,1.0
25,5000,3,0.175,0.05,0.02280350850198276,6203,0.11219920717747248,0.07506032786622897,1.0,1.0
25,5000,3,0.175,0.1,0.04560701700396552,6201,0.23442239609310664,0.19637266458123054,1.0,1.0
25,5000,3,0.175,0.1,0.04560701700396552,6202,0.2208712733721998,0.1974268727743862,1.0,1.0
25,5000,3,0.175,0.1,0.04560701700396552,6203,0.22244373106412774,0.16292566447165913,1.0,1.0
25,5000,3,0.175,0.15,0.06841052550594827,6201,0.34521312649342606,0.3261690698600579,1.0,1.0
25,5000,3,0.175,0.15,0.06841052550594827,6202,0.33239995904695646,0.28796409303877024,1.0,1.0
25,5000,3,0.175,0.15,0.06841052550594827,6203,0.32985749730009783,0.2760722380851952,1.0,1.0
25,5000,3,0.175,0.2,0.09121403400793104,6201,0.4544125254510414,0.4417630782356671,1.0,1.0
25,5000,3,0.175,0.2,0.09121403400793104,6202,0.44431020960178924,0.41136646105876307,1.0,1.0
25,5000,3,0.175,0.2,0.09121403400793104,6203,0.43897143899945135,0.3619720602157258,1.0,1.0
25,5000,3,0.175,0.25,0.11401754250991379,6201,0.5638928140643036,0.5520660447982378,1.0,1.0
25,5000,3,0.175,0.25,0.11401754250991379,6202,0.5552427205820809,0.5254262838438996,1.0,1.0
25,5000,3,0.175,0.25,0.11401754250991379,6203,0.5467758061755241,0.4334805401631271,1.0,1.0
25,5000,3,0.175,0.3,0.13682105101189654,6201,0.6740207781426718,0.6411874099902624,1.0,1.0
25,5000,3,0.175,0.3,0.13682105101189654,6202,0.6642951300625763,0.6168662600052548,1.0,1.0
25,5000,3,0.175,0.3,0.13682105101189654,6203,0.6561428845470865,0.5338599356569443,1.0,1.0
25,5000,3,0.175,0.35,0.1596245595138793,6201,0.7824720825261251,0.7405507758943431,1.0,1.0
25,5000,3,0.175,0.35,0.1596245595138793,6202,0.7750752848656101,0.7132994444761339,1.0,1.0
25,5000,3,0.175,0.35,0.1596245595138793,6203,0.7647380420464276,0.6162425047955944,1.0,1.0
25,5000,3,0.175,0.4,0.1824280680158621,6201,0.8791451277897063,0.851007042513569,1.0,1.0
25,5000,3,0.175,0.4,0.1824280680158621,6202,0.8580042933965115,0.7638999079490332,1.0,1.0
25,5000,3,0.175,0.4,0.1824280680158621,6203,0.8495154499633182,0.7591509314913761,1.0,1.0
25,5000,3,0.175,0.45,0.20523157651784482,6201,0.989319675303507,0.9344696876737189,1.0,1.0
25,5000,3,0.175,0.45,0.20523157651784482,6202,0.9696980269111216,0.8477994966850539,1.0,1.0
25,5000,3,0.175,0.45,0.20523157651784482,6203,0.9613234391549339,0.8799267379993128,1.0,1.0
25,5000,3,0.175,0.5,0.22803508501982758,6201,1.119027647799057,1.0753593810030817,0.0,0.0
25,5000,3,0.175,0.5,0.22803508501982758,6202,1.1231886481327293,1.043343700567367,0.0,0.0
25,5000,3,0.175,0.5,0.22803508501982758,6203,1.1233916093045733,1.0087993691650903,0.0,0.0
25,5000,3,0.175,0.55,0.25083859352181037,6201,1.2077335823492792,1.10970717385996,0.0,0.0
25,5000,3,0.175,0.55,0.25083859352181037,6202,1.1918344582036653,1.0895976757969401,0.0,0.0
25,5000,3,0.175,0.55,0.25083859352181037,6203,1.185274223369483,1.0729694736878461,0.0,0.0
25,5000,3,0.175,0.6,0.2736421020237931,6201,1.3153502248063496,1.189708583951555,0.0,0.0
25,5000,3,0.175,0.6,0.2736421020237931,6202,1.3005106686031143,1.1977074747198129,0.0,0.0
25,5000,3,0.175,0.6,0.2736421020237931,6203,1.296657788956318,1.1752522543396986,0.0,0.0
25,5000,3,0.175,0.65,0.2964456105257759,6201,1.4242257464971184,1.3095430151846141,0.0,0.0
25,5000,3,0.175,0.65,0.2964456105257759,6202,1.4090762371499723,1.3181414026213165,0.0,0.0
25,5000,3,0.175,0.65,0.2964456105257759,6203,1.409077675205322,1.265652556188304,0.0,0.0
25,5000,3,0.175,0.7,0.3192491190277586,6201,1.5302093870048117,1.4181556511152016,0.0,0.0
25,5000,3,0.175,0.7,0.3192491190277586,6202,1.519436329348555,1.4154933284468945,0.0,0.0
25,5000,3,0.175,0.7,0.3192491190277586,6203,1.5193437569645536,1.3588156394462216,0.0,0.0
25,5000,3,0.175,0.75,0.34205262752974136,6201,1.6356301232834647,1.4951521825418457,0.0,0.0
25,5000,3,0.175,0.75,0.34205262752974136,6202,1.628761101070911,1.5401283984652308,0.0,0.0
25,5000,3,0.175,0.75,0.34205262752974136,6203,1.631219985455908,1.4488622365603154,0.0,0.0
25,5000,3,0.175,0.8,0.3648561360317242,6201,1.748665478956183,1.5732213146384089,0.0,0.0
25,5000,3,0.175,0.8,0.3648561360317242,6202,1.7565455604103999,1.647537372417988,0.0,0.0
25,5000,3,0.175,0.8,0.3648561360317242,6203,1.7598742342748896,1.6185598601957039,0.0,0.0
25,5000,3,0.175,0.85,0.3876596445337069,6201,1.851945886509398,1.7080055737235633,0.0,0.0
25,5000,3,0.175,0.85,0.3876596445337069,6202,1.8606752297651301,1.7376223754559947,0.0,0.0
25,5000,3,0.175,0.85,0.3876596445337069,6203,1.8660168363747691,1.7338576632905887,0.0,0.0
25,5000,3,0.175,0.9,0.41046315303568964,6201,1.9539122915003793,1.788386942532323,0.0,0.0
25,5000,3,0.175,0.9,0.41046315303568964,6202,1.964879205846549,1.820993742051384,0.0,0.0
25,5000,3,0.175,0.9,0.41046315303568964,6203,1.9714112906582653,1.8367224423091906,0.0,0.0
25,5000,3,0.175,0.95,0.4332666615376724,6201,2.055506867230336,1.8980925980029437,0.0,0.0
25,5000,3,0.175,0.95,0.4332666615376724,6202,2.0679051616203847,1.9461554883905148,0.0,0.0
25,5000,3,0.175,0.95,0.4332666615376724,6203,2.0768679207217184,1.9320316602165706,0.0,0.0
25,5000,3,0.2,0.0,0.0,6201,0.012059192389173606,0.022518742543951878,1.0,1.0
25,5000,3,0.2,0.0,0.0,6202,0.0010338156702437325,0.0016510816605567538,1.0,1.0
25,5000,3,0.2,0.0,0.0,6203,0.003937537535256233,0.02262281015789891,1.0,1.0
25,5000,3,0.2,0.05,0.024083189157584593,6201,0.11706440864680949,0.08160712832235194,1.0,1.0
25,5000,3,0.2,0.05,0.024083189157584593,6202,0.10404756349189212,0.09823894003499034,1.0,1.0
25,5000,3,0.2,0.05,0.024083189157584593,6203,0.10645307038199098,0.07364696335285309,1.0,1.0
25,5000,3,0.2,0.1,0.048166378315169185,6201,0.2216411898060848,0.20226940867542506,1.0,1.0
25,5000,3,0.2,0.1,0.048166378315169185,6202,0.21016640913062667,0.1829662715425608,1.0,1.0
25,5000,3,0.2,0.1,0.048166378315169185,6203,0.20991515556832097,0.16987817386867654,1.0,1.0
25,5000,3,0.2,0.15,0.07224956747275377,6201,0.32665343697502075,0.3252333388319306,1.0,1.0
25,5000,3,0.2,0.15,0.07224956747275377,6202,0.3124893320123878,0.2997843120589998,1.0,1.0
25,5000,3,0.2,0.15,0.07224956747275377,6203,0.31263245902360903,0.24792260690981055,1.0,1.0
25,5000,3,0.2,0.2,0.09633275663033837,6201,0.4315765418360896,0.4291805650736912,1.0,1.0
25,5000,3,0.2,0.2,0.09633275663033837,6202,0.41876294223468513,0.39605898936687284,1.0,1.0
25,5000,3,0.2,0.2,0.09633275663033837,6203,0.41459496845549115,0.3613881833851117,1.0,1.0
25,5000,3,0.2,0.25,0.12041594578792296,6201,0.5340403918875647,0.512286434447279,1.0,1.0
25,5000,3,0.2,0.25,0.12041594578792296,6202,0.524467929003541,0.4807346839624696,1.0,1.0
25,5000,3,0.2,0.25,0.12041594578792296,6203,0.5197147610915573,0.44041312743889593,1.0,1.0
25,5000,3,0.2,0.3,0.14449913494550753,6201,0.6377811273472518,0.6154814904325503,1.0,1.0
25,5000,3,0.2,0.3,0.14449913494550753,6202,0.6285657687734685,0.6081659701628361,1.0,1.0
25,5000,3,0.2,0.3,0.14449913494550753,6203,0.6214641060584319,0.5212613199886649,1.0,1.0
25,5000,3,0.2,0.35,0.16858232410309212,6201,0.740891556326807,0.715026223830565,1.0,1.0
25,5000,3,0.2,0.35,0.16858232410309212,6202,0.7334604075476228,0.6570505631299841,1.0,1.0
25,5000,3,0.2,0.35,0.16858232410309212,6203,0.7237127304762148,0.6028622314658233,1.0,1.0
25,5000,3,0.2,0.4,0.19266551326067674,6201,0.8429255664916451,0.7885304888411608,1.0,1.0
25,5000,3,0.2,0.4,0.19266551326067674,6202,0.8371730601087222,0.7567946326968723,1.0,1.0
25,5000,3,0.2,0.4,0.19266551326067674,6203,0.8274684208009705,0.694948605211527,1.0,1.0
25,5000,3,0.2,0.45,0.21674870241826133,6201,0.9362117398990549,0.8709423678189914,1.0,1.0
25,5000,3,0.2,0.45,0.21674870241826133,6202,0.9170932082147347,0.8069698325938094,1.0,1.0
25,5000,3,0.2,0.45,0.21674870241826133,6203,0.908949413470501,0.8337496916053789,1.0,1.0
25,5000,3,0.2,0.5,0.24083189157584592,6201,1.0580037979108046,1.0178749355503989,0.0,0.0
25,5000,3,0.2,0.5,0.24083189157584592,6202,1.063719265826992,0.9914751817239471,0.0,1.0
25,5000,3,0.2,0.5,0.24083189157584592,6203,1.0645017644658246,0.97726351690818,0.0,1.0
25,5000,3,0.2,0.55,0.2649150807334305,6201,1.1422201104577203,1.072501037316893,0.0,0.0
25,5000,3,0.2,0.55,0.2649150807334305,6202,1.126749089128193,1.0318037373133881,0.0,0.0
25,5000,3,0.2,0.55,0.2649150807334305,6203,1.1219957628588435,1.045097772477014,0.0,0.0
25,5000,3,0.2,0.6,0.28899826989101507,6201,1.2457491734123567,1.14489481967736,0.0,0.0
25,5000,3,0.2,0.6,0.28899826989101507,6202,1.2316929300784345,1.1395953104220327,0.0,0.0
25,5000,3,0.2,0.6,0.28899826989101507,6203,1.2287903059322423,1.1150684455751683,0.0,0.0
25,5000,3,0.2,0.65,0.3130814590485997,6201,1.3603630378748925,1.27841148802288,0.0,0.0
25,5000,3,0.2,0.65,0.3130814590485997,6202,1.3642860993819603,1.2609361422793557,0.0,0.0
25,5000,3,0.2,0.65,0.3130814590485997,6203,1.3650436211674253,1.2562341567274673,0.0,0.0
25,5000,3,0.2,0.7,0.33716464820618425,6201,1.448257093355564,1.3362888853374155,0.0,0.0
25,5000,3,0.2,0.7,0.33716464820618425,6202,1.4405670863987678,1.3687133013094694,0.0,0.0
25,5000,3,0.2,0.7,0.33716464820618425,6203,1.4398986888319012,1.31692240311753,0.0,0.0
25,5000,3,0.2,0.75,0.36124783736376886,6201,1.5591070875952429,1.4321889152644953,0.0,0.0
25,5000,3,0.2,0.75,0.36124783736376886,6202,1.562653948956033,1.4939355283649085,0.0,0.0
25,5000,3,0.2,0.75,0.36124783736376886,6203,1.5666925741165585,1.4606737967955934,0.0,0.0
25,5000,3,0.2,0.8,0.3853310265213535,6201,1.6573965102111274,1.5076838305707732,0.0,0.0
25,5000,3,0.2,0.8,0.3853310265213535,6202,1.662844384917888,1.5683676639530493,0.0,0.0
25,5000,3,0.2,0.8,0.3853310265213535,6203,1.6658136573858209,1.5678152373346257,0.0,0.0
25,5000,3,0.2,0.85,0.40941421567893804,6201,1.7541896527174963,1.6322628603135778,0.0,0.0
25,5000,3,0.2,0.85,0.40941421567893804,6202,1.7615900097013013,1.6493842620325951,0.0,0.0
