seed,quantile_id,quantile_label,split,raw_c,rect_c,quantile_low,quantile_high,raw_j,rect_j,delta_j,raw_tpr,rect_tpr,delta_tpr,raw_tnr,rect_tnr,delta_tnr,raw_nonzero,rect_nonzero
6,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.7619047619047619,0.480952380952381,-0.28095238095238084,1.0,0.9333333333333333,-0.06666666666666665,0.7619047619047619,0.5476190476190477,-0.2142857142857142,8,12
7,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.7457142857142856,0.660952380952381,-0.0847619047619046,0.96,0.9466666666666667,-0.013333333333333308,0.7857142857142857,0.7142857142857143,-0.0714285714285714,8,8
7,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.7457142857142856,0.7295238095238097,-0.016190476190475867,0.96,0.92,-0.039999999999999925,0.7857142857142857,0.8095238095238095,0.023809523809523836,8,11
7,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.7457142857142856,0.7533333333333334,0.007619047619047858,0.96,0.92,-0.039999999999999925,0.7857142857142857,0.8333333333333334,0.04761904761904767,8,14
7,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.7457142857142856,0.5019047619047619,-0.2438095238095237,0.96,0.9066666666666666,-0.053333333333333344,0.7857142857142857,0.5952380952380952,-0.19047619047619047,8,11
7,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.7457142857142856,0.4961904761904763,-0.24952380952380926,0.96,0.8533333333333334,-0.10666666666666658,0.7857142857142857,0.6428571428571429,-0.1428571428571428,8,12
8,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6666666666666665,0.7247619047619049,0.05809523809523842,1.0,0.9866666666666667,-0.013333333333333308,0.6666666666666666,0.7380952380952381,0.07142857142857151,7,11
8,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6666666666666665,0.660952380952381,-0.005714285714285561,1.0,0.9466666666666667,-0.053333333333333344,0.6666666666666666,0.7142857142857143,0.04761904761904767,7,10
8,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6666666666666665,0.5142857142857142,-0.15238095238095228,1.0,0.8,-0.19999999999999996,0.6666666666666666,0.7142857142857143,0.04761904761904767,7,9
8,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6666666666666665,0.4666666666666668,-0.19999999999999973,1.0,0.8,-0.19999999999999996,0.6666666666666666,0.6666666666666666,0.0,7,9
8,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6666666666666665,0.4257142857142857,-0.2409523809523808,1.0,0.9733333333333334,-0.026666666666666616,0.6666666666666666,0.4523809523809524,-0.21428571428571425,7,14
9,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6742857142857144,0.716190476190476,0.04190476190476167,0.96,0.9066666666666666,-0.053333333333333344,0.7142857142857143,0.8095238095238095,0.09523809523809523,7,8
9,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6742857142857144,0.7190476190476192,0.04476190476190478,0.96,0.9333333333333333,-0.026666666666666616,0.7142857142857143,0.7857142857142857,0.0714285714285714,7,10
9,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6742857142857144,0.6238095238095238,-0.05047619047619056,0.96,0.9333333333333333,-0.026666666666666616,0.7142857142857143,0.6904761904761905,-0.023809523809523836,7,10
9,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6742857142857144,0.578095238095238,-0.09619047619047638,0.96,0.84,-0.12,0.7142857142857143,0.7380952380952381,0.023809523809523836,7,15
9,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6742857142857144,0.6314285714285715,-0.04285714285714293,0.96,0.8933333333333333,-0.06666666666666665,0.7142857142857143,0.7380952380952381,0.023809523809523836,7,14
10,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.5923809523809525,0.7247619047619049,0.1323809523809525,0.9733333333333334,0.9866666666666667,0.013333333333333308,0.6190476190476191,0.7380952380952381,0.11904761904761907,8,12
10,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.5923809523809525,0.6714285714285715,0.07904761904761903,0.9733333333333334,0.9333333333333333,-0.040000000000000036,0.6190476190476191,0.7380952380952381,0.11904761904761907,8,12
10,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.5923809523809525,0.7457142857142856,0.1533333333333331,0.9733333333333334,0.96,-0.01333333333333342,0.6190476190476191,0.7857142857142857,0.16666666666666663,8,13
10,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.5923809523809525,0.46190476190476204,-0.1304761904761904,0.9733333333333334,0.8666666666666667,-0.10666666666666669,0.6190476190476191,0.5952380952380952,-0.023809523809523836,8,13
10,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.5923809523809525,0.4152380952380952,-0.17714285714285727,0.9733333333333334,0.9866666666666667,0.013333333333333308,0.6190476190476191,0.42857142857142855,-0.19047619047619052,8,13
11,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6533333333333333,0.78,0.1266666666666667,0.9866666666666667,0.9466666666666667,-0.040000000000000036,0.6666666666666666,0.8333333333333334,0.16666666666666674,10,11
11,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6533333333333333,0.7533333333333334,0.10000000000000009,0.9866666666666667,0.92,-0.06666666666666665,0.6666666666666666,0.8333333333333334,0.16666666666666674,10,12
11,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6533333333333333,0.7085714285714286,0.05523809523809531,0.9866666666666667,0.9466666666666667,-0.040000000000000036,0.6666666666666666,0.7619047619047619,0.09523809523809523,10,13
11,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6533333333333333,0.52,-0.1333333333333333,0.9866666666666667,0.8533333333333334,-0.1333333333333333,0.6666666666666666,0.6666666666666666,0.0,10,12
11,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6533333333333333,0.3409523809523809,-0.3123809523809524,0.9866666666666667,0.96,-0.026666666666666727,0.6666666666666666,0.38095238095238093,-0.2857142857142857,10,11
12,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6876190476190476,0.7295238095238097,0.04190476190476211,0.9733333333333334,0.92,-0.053333333333333344,0.7142857142857143,0.8095238095238095,0.09523809523809523,6,11
12,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6876190476190476,0.7561904761904761,0.0685714285714285,0.9733333333333334,0.9466666666666667,-0.026666666666666727,0.7142857142857143,0.8095238095238095,0.09523809523809523,6,10
12,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6876190476190476,0.618095238095238,-0.06952380952380954,0.9733333333333334,0.88,-0.09333333333333338,0.7142857142857143,0.7380952380952381,0.023809523809523836,6,13
12,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6876190476190476,0.56,-0.12761904761904752,0.9733333333333334,0.8933333333333333,-0.08000000000000007,0.7142857142857143,0.6666666666666666,-0.04761904761904767,6,11
12,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6876190476190476,0.4152380952380952,-0.2723809523809524,0.9733333333333334,0.9866666666666667,0.013333333333333308,0.7142857142857143,0.42857142857142855,-0.28571428571428575,6,10
13,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.5819047619047619,0.6104761904761906,0.028571428571428692,0.9866666666666667,0.92,-0.06666666666666665,0.5952380952380952,0.6904761904761905,0.09523809523809523,6,11
13,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.5819047619047619,0.6847619047619049,0.10285714285714298,0.9866666666666667,0.9466666666666667,-0.040000000000000036,0.5952380952380952,0.7380952380952381,0.1428571428571429,6,11
13,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.5819047619047619,0.6819047619047618,0.09999999999999987,0.9866666666666667,0.92,-0.06666666666666665,0.5952380952380952,0.7619047619047619,0.16666666666666663,6,13
13,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.5819047619047619,0.5095238095238095,-0.07238095238095243,0.9866666666666667,0.8666666666666667,-0.12,0.5952380952380952,0.6428571428571429,0.04761904761904767,6,14
13,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.5819047619047619,0.3990476190476191,-0.18285714285714283,0.9866666666666667,0.9466666666666667,-0.040000000000000036,0.5952380952380952,0.4523809523809524,-0.14285714285714285,6,12
14,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6904761904761905,0.7533333333333334,0.06285714285714294,1.0,0.92,-0.07999999999999996,0.6904761904761905,0.8333333333333334,0.1428571428571429,9,9
14,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6904761904761905,0.7695238095238095,0.07904761904761903,1.0,0.96,-0.040000000000000036,0.6904761904761905,0.8095238095238095,0.11904761904761907,9,10
14,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6904761904761905,0.7695238095238095,0.07904761904761903,1.0,0.96,-0.040000000000000036,0.6904761904761905,0.8095238095238095,0.11904761904761907,9,11
14,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6904761904761905,0.6000000000000001,-0.09047619047619038,1.0,0.9333333333333333,-0.06666666666666665,0.6904761904761905,0.6666666666666666,-0.023809523809523836,9,13
14,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6904761904761905,0.44666666666666677,-0.2438095238095237,1.0,0.9466666666666667,-0.053333333333333344,0.6904761904761905,0.5,-0.19047619047619047,9,13
15,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6904761904761905,0.7723809523809524,0.08190476190476192,1.0,0.9866666666666667,-0.013333333333333308,0.6904761904761905,0.7857142857142857,0.09523809523809523,7,13
15,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6904761904761905,0.7190476190476192,0.028571428571428692,1.0,0.9333333333333333,-0.06666666666666665,0.6904761904761905,0.7857142857142857,0.09523809523809523,7,11
15,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6904761904761905,0.5571428571428572,-0.1333333333333333,1.0,0.8666666666666667,-0.1333333333333333,0.6904761904761905,0.6904761904761905,0.0,7,13
15,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6904761904761905,0.4828571428571429,-0.2076190476190476,1.0,0.84,-0.16000000000000003,0.6904761904761905,0.6428571428571429,-0.04761904761904756,7,9
15,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6904761904761905,0.4152380952380952,-0.2752380952380953,1.0,0.9866666666666667,-0.013333333333333308,0.6904761904761905,0.42857142857142855,-0.2619047619047619,7,12
16,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6638095238095238,0.8009523809523809,0.137142857142857,0.9733333333333334,0.92,-0.053333333333333344,0.6904761904761905,0.8809523809523809,0.19047619047619047,6,11
16,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6638095238095238,0.7695238095238095,0.10571428571428565,0.9733333333333334,0.96,-0.01333333333333342,0.6904761904761905,0.8095238095238095,0.11904761904761907,6,8
16,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6638095238095238,0.74,0.07619047619047614,0.9733333333333334,0.9066666666666666,-0.06666666666666676,0.6904761904761905,0.8333333333333334,0.1428571428571429,6,12
16,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6638095238095238,0.6152380952380954,-0.04857142857142849,0.9733333333333334,0.8533333333333334,-0.12,0.6904761904761905,0.7619047619047619,0.0714285714285714,6,12
16,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6638095238095238,0.4152380952380952,-0.24857142857142867,0.9733333333333334,0.9866666666666667,0.013333333333333308,0.6904761904761905,0.42857142857142855,-0.2619047619047619,6,12
17,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6295238095238096,0.6847619047619049,0.05523809523809531,0.9866666666666667,0.9466666666666667,-0.040000000000000036,0.6428571428571429,0.7380952380952381,0.09523809523809523,8,9
17,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6295238095238096,0.6400000000000001,0.010476190476190528,0.9866666666666667,0.9733333333333334,-0.013333333333333308,0.6428571428571429,0.6666666666666666,0.023809523809523725,8,10
17,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6295238095238096,0.5304761904761905,-0.09904761904761905,0.9866666666666667,0.84,-0.14666666666666672,0.6428571428571429,0.6904761904761905,0.04761904761904756,8,12
17,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6295238095238096,0.5333333333333332,-0.09619047619047638,0.9866666666666667,0.8666666666666667,-0.12,0.6428571428571429,0.6666666666666666,0.023809523809523725,8,11
17,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6295238095238096,0.36190476190476195,-0.26761904761904765,0.9866666666666667,0.9333333333333333,-0.053333333333333344,0.6428571428571429,0.42857142857142855,-0.21428571428571436,8,14
18,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6057142857142859,0.7028571428571428,0.09714285714285698,0.9866666666666667,0.8933333333333333,-0.09333333333333338,0.6190476190476191,0.8095238095238095,0.19047619047619047,8,9
18,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6057142857142859,0.8514285714285714,0.24571428571428555,0.9866666666666667,0.9466666666666667,-0.040000000000000036,0.6190476190476191,0.9047619047619048,0.2857142857142857,8,12
18,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6057142857142859,0.7133333333333334,0.1076190476190475,0.9866666666666667,0.88,-0.10666666666666669,0.6190476190476191,0.8333333333333334,0.2142857142857143,8,12
18,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6057142857142859,0.5942857142857143,-0.011428571428571566,0.9866666666666667,0.88,-0.10666666666666669,0.6190476190476191,0.7142857142857143,0.09523809523809523,8,12
18,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6057142857142859,0.26190476190476186,-0.343809523809524,0.9866666666666667,1.0,0.013333333333333308,0.6190476190476191,0.2619047619047619,-0.35714285714285715,8,11
19,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6666666666666665,0.8409523809523809,0.17428571428571438,1.0,0.96,-0.040000000000000036,0.6666666666666666,0.8809523809523809,0.2142857142857143,9,11
19,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6666666666666665,0.7352380952380952,0.06857142857142873,1.0,0.9733333333333334,-0.026666666666666616,0.6666666666666666,0.7619047619047619,0.09523809523809523,9,12
19,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6666666666666665,0.700952380952381,0.034285714285714475,1.0,0.9866666666666667,-0.013333333333333308,0.6666666666666666,0.7142857142857143,0.04761904761904767,9,12
19,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6666666666666665,0.5895238095238096,-0.07714285714285696,1.0,0.9466666666666667,-0.053333333333333344,0.6666666666666666,0.6428571428571429,-0.023809523809523725,9,12
19,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6666666666666665,0.5180952380952379,-0.14857142857142858,1.0,0.9466666666666667,-0.053333333333333344,0.6666666666666666,0.5714285714285714,-0.09523809523809523,9,12
20,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.5952380952380953,0.7057142857142857,0.1104761904761904,1.0,0.92,-0.07999999999999996,0.5952380952380952,0.7857142857142857,0.19047619047619047,8,12
20,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.5952380952380953,0.8066666666666666,0.2114285714285713,1.0,0.9733333333333334,-0.026666666666666616,0.5952380952380952,0.8333333333333334,0.23809523809523814,8,11
20,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.5952380952380953,0.6019047619047617,0.0066666666666663765,1.0,0.84,-0.16000000000000003,0.5952380952380952,0.7619047619047619,0.16666666666666663,8,15
20,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.5952380952380953,0.5066666666666666,-0.08857142857142875,1.0,0.84,-0.16000000000000003,0.5952380952380952,0.6666666666666666,0.0714285714285714,8,12
20,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.5952380952380953,0.39142857142857146,-0.20380952380952388,1.0,0.9866666666666667,-0.013333333333333308,0.5952380952380952,0.40476190476190477,-0.19047619047619047,8,14
21,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6266666666666665,0.6685714285714286,0.04190476190476211,0.96,0.9066666666666666,-0.053333333333333344,0.6666666666666666,0.7619047619047619,0.09523809523809523,7,10
21,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6266666666666665,0.7904761904761903,0.16380952380952385,0.96,0.9333333333333333,-0.026666666666666616,0.6666666666666666,0.8571428571428571,0.19047619047619047,7,7
21,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6266666666666665,0.7904761904761903,0.16380952380952385,0.96,0.9333333333333333,-0.026666666666666616,0.6666666666666666,0.8571428571428571,0.19047619047619047,7,10
21,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6266666666666665,0.6628571428571428,0.03619047619047633,0.96,0.8533333333333334,-0.10666666666666658,0.6666666666666666,0.8095238095238095,0.1428571428571429,7,13
21,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6266666666666665,0.6028571428571428,-0.023809523809523725,0.96,0.96,0.0,0.6666666666666666,0.6428571428571429,-0.023809523809523725,7,12
22,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.7247619047619049,0.6552380952380952,-0.06952380952380977,0.9866666666666667,0.8933333333333333,-0.09333333333333338,0.7380952380952381,0.7619047619047619,0.023809523809523725,9,9
22,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.7247619047619049,0.7219047619047618,-0.0028571428571431134,0.9866666666666667,0.96,-0.026666666666666727,0.7380952380952381,0.7619047619047619,0.023809523809523725,9,9
22,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.7247619047619049,0.5761904761904764,-0.14857142857142858,0.9866666666666667,0.9333333333333333,-0.053333333333333344,0.7380952380952381,0.6428571428571429,-0.09523809523809523,9,13
22,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.7247619047619049,0.56,-0.1647619047619049,0.9866666666666667,0.8933333333333333,-0.09333333333333338,0.7380952380952381,0.6666666666666666,-0.07142857142857151,9,12
22,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.7247619047619049,0.44666666666666677,-0.2780952380952382,0.9866666666666667,0.9466666666666667,-0.040000000000000036,0.7380952380952381,0.5,-0.23809523809523814,9,12
23,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.5952380952380953,0.7561904761904761,0.16095238095238074,1.0,0.9466666666666667,-0.053333333333333344,0.5952380952380952,0.8095238095238095,0.2142857142857143,7,11
23,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.5952380952380953,0.6847619047619049,0.08952380952380956,1.0,0.9466666666666667,-0.053333333333333344,0.5952380952380952,0.7380952380952381,0.1428571428571429,7,11
23,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.5952380952380953,0.5704761904761906,-0.024761904761904763,1.0,0.88,-0.12,0.5952380952380952,0.6904761904761905,0.09523809523809523,7,12
23,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.5952380952380953,0.539047619047619,-0.056190476190476346,1.0,0.92,-0.07999999999999996,0.5952380952380952,0.6190476190476191,0.023809523809523836,7,12
23,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.5952380952380953,0.3647619047619046,-0.23047619047619072,1.0,0.96,-0.040000000000000036,0.5952380952380952,0.40476190476190477,-0.19047619047619047,7,13
24,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.7485714285714287,0.74,-0.008571428571428674,0.9866666666666667,0.9066666666666666,-0.08000000000000007,0.7619047619047619,0.8333333333333334,0.07142857142857151,6,12
24,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.7485714285714287,0.7933333333333334,0.04476190476190478,0.9866666666666667,0.96,-0.026666666666666727,0.7619047619047619,0.8333333333333334,0.07142857142857151,6,11
24,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.7485714285714287,0.6733333333333333,-0.07523809523809533,0.9866666666666667,0.84,-0.14666666666666672,0.7619047619047619,0.8333333333333334,0.07142857142857151,6,11
24,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.7485714285714287,0.5647619047619048,-0.18380952380952387,0.9866666666666667,0.8266666666666667,-0.16000000000000003,0.7619047619047619,0.7380952380952381,-0.023809523809523725,6,13
24,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.7485714285714287,0.5542857142857143,-0.1942857142857144,0.9866666666666667,0.84,-0.14666666666666672,0.7619047619047619,0.7142857142857143,-0.04761904761904756,6,12
25,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6666666666666665,0.6266666666666665,-0.040000000000000036,1.0,0.96,-0.040000000000000036,0.6666666666666666,0.6666666666666666,0.0,9,11
25,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6666666666666665,0.6847619047619049,0.018095238095238386,1.0,0.9466666666666667,-0.053333333333333344,0.6666666666666666,0.7380952380952381,0.07142857142857151,9,11
25,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6666666666666665,0.7323809523809524,0.06571428571428584,1.0,0.9466666666666667,-0.053333333333333344,0.6666666666666666,0.7857142857142857,0.11904761904761907,9,12
25,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6666666666666665,0.6000000000000001,-0.06666666666666643,1.0,0.9333333333333333,-0.06666666666666665,0.6666666666666666,0.6666666666666666,0.0,9,12
25,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6666666666666665,0.38095238095238093,-0.2857142857142856,1.0,1.0,0.0,0.6666666666666666,0.38095238095238093,-0.2857142857142857,9,13
26,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6533333333333333,0.7295238095238097,0.07619047619047636,0.9866666666666667,0.92,-0.06666666666666665,0.6666666666666666,0.8095238095238095,0.1428571428571429,9,11
26,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6533333333333333,0.660952380952381,0.007619047619047636,0.9866666666666667,0.9466666666666667,-0.040000000000000036,0.6666666666666666,0.7142857142857143,0.04761904761904767,9,12
26,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6533333333333333,0.6104761904761906,-0.042857142857142705,0.9866666666666667,0.92,-0.06666666666666665,0.6666666666666666,0.6904761904761905,0.023809523809523836,9,9
26,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6533333333333333,0.5571428571428572,-0.09619047619047616,0.9866666666666667,0.8666666666666667,-0.12,0.6666666666666666,0.6904761904761905,0.023809523809523836,9,12
26,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6533333333333333,0.7085714285714286,0.05523809523809531,0.9866666666666667,0.9466666666666667,-0.040000000000000036,0.6666666666666666,0.7619047619047619,0.09523809523809523,9,12
27,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.7247619047619049,0.7876190476190477,0.06285714285714272,0.9866666666666667,0.9066666666666666,-0.08000000000000007,0.7380952380952381,0.8809523809523809,0.1428571428571428,8,10
27,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.7247619047619049,0.78,0.055238095238095086,0.9866666666666667,0.9466666666666667,-0.040000000000000036,0.7380952380952381,0.8333333333333334,0.09523809523809523,8,10
27,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.7247619047619049,0.6390476190476191,-0.08571428571428585,0.9866666666666667,0.8533333333333334,-0.1333333333333333,0.7380952380952381,0.7857142857142857,0.04761904761904756,8,11
27,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.7247619047619049,0.5247619047619048,-0.20000000000000018,0.9866666666666667,0.7866666666666666,-0.20000000000000007,0.7380952380952381,0.7380952380952381,0.0,8,11
27,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.7247619047619049,0.5809523809523811,-0.14380952380952383,0.9866666666666667,0.8666666666666667,-0.12,0.7380952380952381,0.7142857142857143,-0.023809523809523836,8,13
28,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6714285714285715,0.7190476190476192,0.04761904761904767,0.9333333333333333,0.9333333333333333,0.0,0.7380952380952381,0.7857142857142857,0.04761904761904756,8,10
28,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6714285714285715,0.7695238095238095,0.09809523809523801,0.9333333333333333,0.96,0.026666666666666616,0.7380952380952381,0.8095238095238095,0.0714285714285714,8,11
28,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6714285714285715,0.599047619047619,-0.07238095238095243,0.9333333333333333,0.8133333333333334,-0.12,0.7380952380952381,0.7857142857142857,0.04761904761904756,8,11
28,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6714285714285715,0.6314285714285715,-0.040000000000000036,0.9333333333333333,0.8933333333333333,-0.040000000000000036,0.7380952380952381,0.7380952380952381,0.0,8,12
28,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6714285714285715,0.5076190476190476,-0.16380952380952385,0.9333333333333333,0.96,0.026666666666666616,0.7380952380952381,0.5476190476190477,-0.19047619047619047,8,15
29,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.6161904761904764,0.7428571428571429,0.12666666666666648,0.9733333333333334,0.9333333333333333,-0.040000000000000036,0.6428571428571429,0.8095238095238095,0.16666666666666663,8,12
29,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.6161904761904764,0.5895238095238096,-0.02666666666666684,0.9733333333333334,0.9466666666666667,-0.026666666666666727,0.6428571428571429,0.6428571428571429,0.0,8,10
29,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.6161904761904764,0.578095238095238,-0.038095238095238404,0.9733333333333334,0.84,-0.13333333333333341,0.6428571428571429,0.7380952380952381,0.09523809523809523,8,12
29,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.6161904761904764,0.5495238095238095,-0.06666666666666687,0.9733333333333334,0.9066666666666666,-0.06666666666666676,0.6428571428571429,0.6428571428571429,0.0,8,10
29,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.6161904761904764,0.45238095238095233,-0.16380952380952407,0.9733333333333334,1.0,0.026666666666666616,0.6428571428571429,0.4523809523809524,-0.19047619047619052,8,15
30,q10_90,10/90,legacy67,0.1,0.1,0.1,0.9,0.5819047619047619,0.7695238095238095,0.18761904761904757,0.9866666666666667,0.96,-0.026666666666666727,0.5952380952380952,0.8095238095238095,0.2142857142857143,7,9
30,q20_80,20/80,legacy67,0.1,0.1,0.2,0.8,0.5819047619047619,0.7695238095238095,0.18761904761904757,0.9866666666666667,0.96,-0.026666666666666727,0.5952380952380952,0.8095238095238095,0.2142857142857143,7,9
30,q25_75,25/75 (default),legacy67,0.1,0.1,0.25,0.75,0.5819047619047619,0.78,0.1980952380952381,0.9866666666666667,0.9466666666666667,-0.040000000000000036,0.5952380952380952,0.8333333333333334,0.23809523809523814,7,10
30,q30_70,30/70,legacy67,0.1,0.1,0.3,0.7,0.5819047619047619,0.6000000000000001,0.018095238095238164,0.9866666666666667,0.9333333333333333,-0.053333333333333344,0.5952380952380952,0.6666666666666666,0.0714285714285714,7,10
30,q35_65,35/65,legacy67,0.1,0.1,0.35,0.65,0.5819047619047619,0.38095238095238093,-0.200952380952381,0.9866666666666667,1.0,0.013333333333333308,0.5952380952380952,0.38095238095238093,-0.2142857142857143,7,14
